Quantity_Sold,Unit_Price,Profit,Discount,Month,Region,Product_Category,Sales_Channel,Customer_Type,Actual_Sales,Predicted_Sales
8,184.76375,-310.0,0.2,1,0,1,1,0,1478.11,11170.80291447892
10,1795.039,-430.13,0.05,8,1,0,0,0,17950.39,14932.267390517449
4,2952.42,-888.12,0.0,8,3,0,0,1,11809.68,9212.728734896715
9,252.34666666666664,626.07,0.0,10,3,0,0,1,2271.12,11980.333727365647
2,4841.67,418.11,0.3,4,2,0,0,0,9683.34,10495.884901136007
9,260.7055555555555,458.88,0.3,12,3,0,1,0,2346.35,12444.749149110736
2,5323.04,-2133.29,0.1,1,3,2,0,0,10646.08,9752.796053546737
6,1629.506666666667,2474.97,0.0,7,3,0,1,1,9777.04,10720.837601913505
10,171.648,302.7,0.05,4,0,0,0,0,1716.48,13363.139205141104
9,2497.3355555555554,-1385.14,0.0,1,0,2,0,1,22476.02,14404.489185602095
4,3941.895,-1704.75,0.3,3,3,2,1,2,15767.58,10659.703052278586
4,5835.37,-5099.98,0.1,6,3,0,0,2,23341.48,11509.109523495243
2,12061.225,-3772.75,0.0,3,3,0,1,2,24122.45,16702.44114034599
9,84.90555555555555,-71.42,0.05,12,3,1,1,1,764.15,11497.670483815698
5,4771.282,-2869.4,0.15,12,2,1,0,0,23856.41,12317.64219879617
1,17941.98,4162.69,0.0,4,0,0,1,2,17941.98,25399.19047981273
8,2788.2325,2716.87,0.0,8,2,0,1,0,22305.86,14495.117486023868
7,1447.3085714285714,2824.45,0.0,4,2,1,1,1,10131.16,11855.386425376564
1,19914.13,-619.56,0.15,4,0,1,0,1,19914.13,26800.88155569874
10,827.695,2163.63,0.1,7,1,1,1,1,8276.95,14531.930439350663
8,924.37,-1232.64,0.05,8,2,2,1,0,7394.96,11193.839823838087
5,257.246,-29.86,0.3,2,0,1,0,0,1286.23,8462.015744075485
5,1421.8719999999998,-48.84,0.0,8,0,1,0,2,7109.36,9081.78763979843
6,2160.91,2961.15,0.3,12,3,2,0,1,12965.46,12401.682485605852
6,3981.098333333333,-5042.33,0.1,8,3,2,0,0,23886.59,11610.576294741528
2,8131.03,1360.5,0.3,10,1,2,1,2,16262.06,14580.210553931269
6,1853.4533333333327,-291.01,0.05,2,1,2,0,0,11120.72,10716.294984116574
2,2089.68,-12.52,0.0,8,3,2,1,2,4179.36,6097.87486143349
10,531.492,183.68,0.3,6,2,0,1,2,5314.92,13862.173368105721
6,1218.005,-118.37,0.0,10,2,0,0,1,7308.03,9697.825604568778
8,2736.93125,1739.48,0.2,7,2,1,1,1,21895.45,14582.927236805195
3,6374.16,1567.62,0.2,9,1,1,0,2,19122.48,13608.526119724904
6,738.1716666666666,876.29,0.1,5,0,1,0,1,4429.03,9926.934905343645
6,2708.4216666666666,4419.98,0.1,4,1,0,1,2,16250.53,13044.654287642632
2,9550.15,2469.3,0.05,11,1,0,1,0,19100.3,16042.794589997078
6,71.99333333333333,73.3,0.05,4,0,0,0,1,431.96,8751.804255777024
6,2403.4266666666667,4284.51,0.0,3,2,1,1,0,14420.56,12378.681621230815
6,3026.971666666667,-2368.23,0.2,7,2,0,0,1,18161.83,11597.438135683298
7,1124.3657142857144,299.53,0.2,12,0,2,0,0,7870.56,11545.715790039376
4,4389.2725,1124.11,0.05,9,0,2,1,0,17557.09,11857.730526184494
6,3280.6366666666668,-3150.81,0.3,11,2,2,1,0,19683.82,11737.759745719473
5,3165.862,-416.24,0.05,10,1,2,1,1,15829.31,10885.68840330684
5,1037.652,-846.8,0.2,4,2,1,1,1,5188.26,8465.006855917189
5,2271.28,-243.83,0.1,3,3,2,0,0,11356.4,10023.732271951852
10,957.243,483.7,0.3,3,3,2,1,1,9572.43,14434.279020264468
10,1161.405,-2482.44,0.15,3,1,1,1,0,11614.05,13610.847013903829
3,4703.25,3106.8,0.1,4,1,2,0,2,14109.75,11929.796635062607
5,3222.696,3233.08,0.05,3,1,2,0,1,16113.48,12327.358827239348
8,2901.34125,-1859.65,0.3,5,3,1,1,0,23210.73,13791.611940026138
3,342.48,-175.1,0.1,10,3,1,1,2,1027.44,5272.8816850464755
4,170.7725,-99.23,0.3,2,1,1,0,1,683.09,7108.309908580173
2,5538.495,-1463.47,0.05,9,3,1,1,2,11076.99,9814.03851562201
10,180.709,-357.91,0.15,8,3,1,1,2,1807.09,12840.525256679808
4,1839.415,2016.74,0.3,8,3,2,1,0,7357.66,9371.969544069863
10,1369.794,2159.53,0.0,9,3,1,1,1,13697.94,14724.070015608255
5,723.028,-112.16,0.1,4,3,0,0,2,3615.14,8136.130031089122
3,78.74,-35.51,0.05,6,0,2,0,1,236.22,5462.78642987785
6,265.61333333333334,265.83,0.2,3,2,0,0,1,1593.68,9174.71974981757
9,2523.345555555556,-2395.06,0.2,4,3,1,0,2,22710.11,14194.074692201933
7,3425.4871428571428,-4803.2,0.3,2,1,2,0,1,23978.41,12796.76408430147
4,1747.99,737.96,0.15,11,3,1,0,2,6991.96,8627.561810936295
7,2477.5914285714284,-2426.35,0.2,4,1,1,0,2,17343.14,12144.457577556494
3,3829.713333333333,-2510.78,0.1,4,0,0,0,1,11489.14,9203.410072649003
9,1950.1566666666668,3798.51,0.2,10,2,0,1,2,17551.41,15343.946947474544
10,213.17800000000005,426.81,0.3,7,3,2,1,2,2131.78,13494.736295270106
8,719.19625,830.93,0.15,9,3,1,0,1,5753.57,11866.542236821344
9,967.21,1375.14,0.3,9,2,0,1,2,8704.89,13644.00491674052
7,1071.9857142857145,-1362.85,0.05,12,1,2,1,2,7503.9,10271.707608438419
2,11674.22,1471.24,0.2,6,1,0,0,0,23348.44,18797.22975001719
2,2309.715,238.8,0.1,12,3,2,0,0,4619.43,6887.310804024327
9,1807.2511111111112,-3063.85,0.05,1,0,1,0,0,16265.26,13170.951224513265
4,2520.2675,-1072.27,0.0,1,0,0,0,0,10081.07,9013.984467978713
6,1850.9116666666664,3393.25,0.15,5,0,1,1,1,11105.47,11965.00556842538
8,1211.97375,-1396.73,0.05,12,0,2,0,0,9695.79,11870.527237522861
8,2578.25,-4792.3,0.2,4,2,0,1,0,20626.0,12341.898107783085
5,1852.904,2384.4,0.0,5,3,2,0,0,9264.52,10123.672759772668
7,1492.5785714285714,404.84,0.1,3,0,0,0,1,10448.05,11757.538815965354
1,24922.97,-1082.55,0.3,5,2,2,1,0,24922.97,32569.024134003914
2,5005.71,2191.07,0.3,2,2,1,1,2,10011.42,11043.481422912677
3,4671.58,-1819.98,0.05,8,1,2,1,0,14014.74,10058.904308110417
5,1953.158,144.3,0.2,7,2,1,1,2,9765.79,9827.962948733766
1,20880.9,3880.34,0.1,1,3,2,0,0,20880.9,28994.384113836488
6,269.9316666666667,361.9,0.1,9,3,1,0,2,1619.59,8849.814085097405
7,3298.4485714285715,-4308.51,0.15,10,1,0,0,1,23089.14,12384.973563396286
8,1662.70375,-2298.1,0.0,7,2,1,0,0,13301.63,11791.14544300342
1,9791.43,-1873.88,0.3,11,1,2,0,1,9791.43,14635.50046573707
5,2109.78,-1215.08,0.1,9,1,1,1,1,10548.9,9477.504637072252
9,1555.986666666667,1047.47,0.0,9,1,0,0,1,14003.88,13875.86921253073
6,3787.508333333333,-1067.36,0.0,1,3,1,0,0,22725.05,12418.062191554442
9,1356.1755555555555,2489.14,0.05,5,0,0,0,2,12205.58,14308.622925428324
3,4731.753333333333,-1701.01,0.3,5,1,1,0,2,14195.26,10871.827194044414
3,7557.400000000001,2794.85,0.1,2,3,0,0,0,22672.2,15011.915232490444
4,3493.76,-2564.45,0.2,8,1,2,0,0,13975.04,10059.32477207377
2,3777.145,975.88,0.15,3,0,0,1,1,7554.29,9072.061003100538
5,1017.488,859.2,0.0,8,0,1,1,2,5087.44,8698.90607429871
3,2080.76,1378.36,0.3,9,1,0,0,0,6242.28,8713.174011653586
5,546.448,603.39,0.05,1,0,2,0,0,2732.24,8461.685321499708
2,7607.29,4093.27,0.0,1,2,1,0,1,15214.58,14263.886628520046
1,22888.93,5540.2,0.2,11,0,2,0,1,22888.93,32382.561606216448
7,2362.724285714285,-3691.64,0.3,12,2,1,1,2,16539.07,11505.460380527724
5,4463.2,-4066.17,0.1,12,3,0,1,2,22316.0,11093.886643423257
2,3523.37,-557.46,0.15,9,2,2,1,0,7046.74,8115.389812195261
6,2772.0483333333336,3228.68,0.3,8,1,2,1,1,16632.29,13249.111540975571
2,1250.35,93.34,0.15,2,0,0,1,2,2500.7,5778.919857799876
7,1395.8914285714286,2667.61,0.3,12,0,0,0,1,9771.24,12777.643998139489
7,2207.458571428572,223.92,0.2,2,2,2,0,2,15452.21,12586.307061153537
9,1966.1933333333336,-3665.26,0.15,4,2,1,1,0,17695.74,12980.378484646888
5,917.896,999.31,0.05,1,2,1,1,0,4589.48,8601.318308808728
6,1868.075,2925.09,0.3,2,3,2,0,2,11208.45,12060.670264556635
4,5794.81,126.26,0.3,12,1,2,0,0,23179.24,13849.162120767485
10,799.072,-174.71,0.05,12,2,2,1,2,7990.72,13515.604818547312
10,1242.621,-2311.93,0.2,11,2,2,1,2,12426.21,13710.643420499902
1,22375.3,6715.28,0.15,11,2,2,1,0,22375.3,31651.11438564201
3,4395.406666666667,-2276.31,0.15,2,3,1,0,2,13186.22,9748.714681259215
10,364.589,1066.27,0.0,12,0,0,0,0,3645.89,13686.884921305977
8,602.91875,543.84,0.05,9,1,2,1,1,4823.35,11454.100319719113
5,2757.85,3172.18,0.3,2,0,0,1,0,13789.25,12226.039297149073
10,326.209,846.15,0.3,12,2,0,0,1,3262.09,14018.373803793696
3,569.5466666666667,-204.21,0.2,8,1,0,0,1,1708.64,6174.394075106394
7,3536.268571428572,6274.47,0.0,7,0,0,0,0,24753.88,15816.241550903476
9,2067.05,-268.62,0.05,8,3,1,1,2,18603.45,13777.298359258102
3,3410.146666666667,2725.9,0.1,10,2,0,0,0,10230.44,10148.980365929177
6,4013.786666666667,-63.55,0.05,10,1,1,1,1,24082.72,13079.738197253493
2,5604.58,2828.14,0.0,6,1,2,1,2,11209.16,11383.641918918738
4,4151.485,1795.45,0.3,5,3,1,1,1,16605.94,12009.13316213912
3,2632.66,-373.33,0.15,3,0,0,0,0,7897.98,8602.447396007712
7,2883.488571428571,6216.75,0.0,6,1,0,1,0,20184.42,14730.901249945107
10,660.472,-1484.81,0.3,5,0,2,1,2,6604.72,13747.804723227568
6,1131.25,2007.82,0.0,10,1,1,0,2,6787.5,10372.73377286483
9,2703.087777777778,5285.92,0.3,9,3,1,0,2,24327.79,17044.8917839918
5,2423.15,3525.84,0.2,5,1,0,1,0,12115.75,11594.75137325706
4,1878.0875,-63.98,0.05,2,0,0,1,1,7512.35,8467.386850567516
8,2865.30375,1560.49,0.2,5,2,2,0,1,22922.43,14899.323255498073
9,2015.6722222222224,4355.34,0.15,4,1,2,0,1,18141.05,15872.88464745573
5,2182.972,-869.13,0.0,3,3,2,1,0,10914.86,9302.525371230213
1,9911.72,-1386.2,0.2,5,2,2,1,2,9911.72,14408.232185130826
8,336.54875,478.72,0.3,6,0,0,0,0,2692.39,11976.769021419019
6,3746.2316666666666,5145.34,0.05,7,3,0,0,1,22477.39,14379.235981697826
7,2728.5442857142857,-2744.74,0.15,10,0,1,1,2,19099.81,12118.354028057352
9,956.13,1348.61,0.2,5,2,2,0,1,8605.17,13668.981157810606
6,1613.63,2043.84,0.0,11,1,2,1,1,9681.78,10805.915299790739
1,24573.91,-2907.12,0.0,7,1,2,0,1,24573.91,31160.810472855614
5,4160.426,5926.47,0.0,3,3,1,0,1,20802.13,13942.207123047261
1,9653.94,-2177.12,0.2,4,0,2,0,0,9653.94,14307.434252014436
2,11322.965,-4450.31,0.1,1,3,0,0,0,22645.93,16086.755465223845
8,1532.515,-2416.72,0.3,2,2,1,1,2,12260.12,12065.135039837165
9,2475.7744444444447,7175.11,0.0,5,3,1,0,1,22281.97,16729.87318245722
8,2324.91375,4758.0,0.15,11,2,1,1,0,18599.31,14942.989863231236
5,3191.072,1449.62,0.2,7,2,0,1,1,15955.36,11709.724260976978
2,1154.835,-378.58,0.1,11,2,2,1,2,2309.67,5196.166476319704
4,5808.6875,-2556.01,0.1,2,1,1,0,0,23234.75,12580.49799077143
3,2695.523333333333,-1743.64,0.3,5,0,1,0,2,8086.57,8551.717797195764
10,1091.233,2602.28,0.0,3,2,0,1,1,10912.33,14643.349949667123
9,788.5777777777778,1356.04,0.3,3,2,0,1,0,7097.2,13497.554476589516
6,3023.125,-354.65,0.2,1,0,0,0,2,18138.75,12444.2791112994
4,3077.27,764.88,0.15,3,2,0,0,0,12309.08,10375.710662414267
1,24133.53,4318.48,0.05,3,0,0,0,0,24133.53,33141.94667043196
2,6431.185,-2836.37,0.15,8,2,0,0,2,12862.37,10945.134847388717
2,3639.15,1155.53,0.0,10,1,1,0,2,7278.3,8677.969111595678
3,6017.256666666667,-879.9,0.2,6,0,2,1,0,18051.77,12407.480142558237
1,7936.65,485.28,0.1,1,1,2,1,2,7936.65,12554.90702475891
10,1482.176,-1250.23,0.2,7,0,1,1,0,14821.76,14584.999345056956
2,896.48,-291.84,0.3,10,1,2,1,0,1792.96,5530.307861497836
8,2793.985,-4840.36,0.2,1,3,2,1,1,22351.88,12508.174300985122
10,1121.633,561.47,0.15,2,3,2,1,1,11216.33,14316.217384324747
2,2634.8,-457.84,0.15,10,1,2,0,2,5269.6,7340.506106699845
4,3664.2625,-2700.9,0.3,3,1,0,0,2,14657.05,10376.040727305668
10,34.144,51.68,0.0,10,0,0,0,1,341.44,12958.990964673594
9,1850.973333333333,2782.55,0.1,5,0,1,1,0,16658.76,14979.30578332064
3,4017.14,725.09,0.3,4,2,2,0,0,12051.42,10758.684652339472
4,5441.53,1186.01,0.3,12,1,1,1,1,21766.12,13529.695156065834
1,13495.4,2648.75,0.3,2,2,0,1,1,13495.4,20151.96786784289
5,1584.484,-893.85,0.15,11,2,0,1,1,7922.42,8933.975624045823
2,4249.65,738.42,0.1,2,2,2,0,1,8499.3,9468.480576831964
1,21469.65,5805.05,0.15,10,1,2,1,1,21469.65,30377.035660214475
5,1167.456,896.51,0.1,10,1,0,0,2,5837.28,9170.63520680855
7,2477.158571428572,-1841.58,0.3,9,0,1,1,0,17340.11,12498.67074023204
4,5314.4925,-1591.62,0.3,4,3,2,0,0,21257.97,12555.875162798755
7,3158.6157142857146,4436.39,0.0,12,1,2,1,0,22110.31,14512.616379497957
4,1551.87,-278.15,0.05,7,3,1,0,1,6207.48,7885.619598740764
7,3251.7457142857143,1489.26,0.05,12,0,1,0,2,22762.22,14033.265125934468
9,858.7344444444444,1920.24,0.0,3,3,1,0,1,7728.61,13158.842554381194
9,392.0222222222222,-613.34,0.15,1,0,2,0,2,3528.2,12471.834190412004
9,2244.0788888888887,3299.87,0.0,7,1,1,1,2,20196.71,15219.638093849546
2,6467.39,3390.77,0.2,12,2,2,1,1,12934.78,12931.974655787662
8,2847.77625,-3274.08,0.1,12,2,0,0,0,22782.21,13072.311127027539
2,5375.615,3534.82,0.1,11,0,0,1,0,10751.23,11653.0400692752
4,716.64,-461.6,0.1,2,2,1,1,2,2866.56,6864.199679864059
8,411.72375,73.86,0.05,12,0,0,1,0,3293.79,11152.98304122466
9,478.5577777777778,662.9,0.0,5,2,0,1,0,4307.02,12219.489004663435
5,2158.956,433.79,0.0,6,1,2,1,0,10794.78,9887.227932150865
10,1832.683,-830.48,0.0,3,3,2,0,2,18326.83,14540.355543413543
6,874.2883333333333,457.65,0.05,8,3,2,0,0,5245.73,9555.126426963208
10,1655.0580000000002,-444.67,0.15,8,2,1,0,1,16550.58,14881.28849974276
4,1834.92,1736.59,0.15,3,0,2,0,1,7339.68,9444.107669395655
2,5791.46,309.38,0.15,6,2,0,0,0,11582.92,11237.353633498351
7,3429.7200000000003,2265.59,0.1,7,1,1,0,0,24008.04,14564.345794705194
10,2236.0950000000003,-1611.32,0.15,5,2,2,0,1,22360.95,15234.737310843286
10,1265.906,2843.05,0.1,6,2,1,0,1,12659.06,15354.741194097885
6,284.53000000000003,317.93,0.2,10,1,2,1,0,1707.18,9167.55017508792
2,9519.19,-3314.98,0.3,8,2,0,0,0,19038.38,14841.725800618942
5,667.966,297.93,0.15,7,1,2,1,0,3339.83,8414.72205517773
4,4293.345,-3039.78,0.1,7,3,2,0,1,17173.38,10396.361807828744
3,1277.1366666666663,649.02,0.1,5,0,2,0,2,3831.41,7194.189723400782
9,2465.01,-2472.9,0.2,6,1,1,1,1,22185.09,14137.699736668017
5,2154.15,-1504.81,0.15,8,2,2,0,1,10770.75,9662.514786830176
10,2292.2470000000003,64.15,0.15,10,0,2,0,0,22922.47,16047.562938881103
10,2370.001,-919.25,0.3,7,2,0,0,0,23700.01,15925.709193271065
4,1430.305,-400.54,0.1,4,1,0,0,0,5721.22,8043.699895747788
6,3533.9966666666664,-1839.72,0.1,6,2,0,1,2,21203.98,11927.564895858584
10,431.807,-758.38,0.1,12,2,2,1,0,4318.07,13056.308697081588
6,1295.131666666667,-1422.3,0.3,7,1,2,0,1,7770.79,10222.118627043747
2,5711.9,-2325.31,0.1,9,2,2,1,0,11423.8,10035.808121846685
1,11096.91,3423.62,0.1,6,1,2,0,2,11096.91,17400.539405161162
6,1644.5383333333332,-1977.44,0.2,7,1,2,1,2,9867.23,10018.463376854186
3,5076.276666666667,-2472.68,0.1,5,1,1,0,1,15228.83,10603.909121504637
8,972.6025,253.75,0.15,11,1,0,0,1,7780.82,12167.425989427038
1,5832.95,1610.13,0.05,1,2,2,1,0,5832.95,10244.064567029185
6,2985.138333333334,-1493.06,0.05,3,3,2,0,1,17910.83,11436.505026519317
7,436.7514285714286,495.02,0.3,2,0,1,1,2,3057.26,10801.704478797072
2,7612.385,-2987.65,0.3,4,2,0,1,0,15224.77,12510.869547389166
5,1096.846,251.2,0.2,8,3,1,1,0,5484.23,8783.094313994266
7,2494.1671428571426,4716.99,0.3,9,3,0,0,0,17459.17,14443.674847492763
7,489.6171428571429,1066.31,0.15,1,0,0,0,0,3427.32,10923.636982146854
3,2798.9300000000003,2789.3,0.0,6,2,0,1,1,8396.79,9018.9282207214
8,2372.025,1382.69,0.15,7,1,1,0,1,18976.2,14221.243772707097
7,3530.8585714285714,56.63,0.1,10,2,2,1,1,24716.01,13673.802166265912
5,4290.31,-2333.86,0.0,10,1,1,0,0,21451.55,11690.248922523642
1,21764.55,-4473.55,0.15,3,1,1,1,0,21764.55,27504.281723201188
1,16718.89,3393.36,0.1,2,1,0,1,0,16718.89,23882.34769364172
5,4573.682,4130.21,0.15,7,3,0,0,0,22868.41,14190.450513042902
8,2761.25125,3023.46,0.0,5,0,1,1,2,22090.01,14760.50902985128
9,1116.9466666666667,-959.62,0.2,8,3,1,0,0,10052.52,13011.990229224411
10,890.1809999999999,-1593.14,0.0,4,2,1,1,1,8901.81,13095.1926961162
2,5648.56,-401.19,0.1,8,0,2,0,0,11297.12,10977.778252326598
2,2276.025,640.74,0.0,1,3,1,0,1,4552.05,6746.620169233304
9,1395.721111111111,-1298.6,0.05,10,1,2,0,2,12561.49,13073.46488767654
10,1773.09,3816.45,0.0,4,0,1,1,2,17730.9,16043.049277715994
2,4826.415,-385.83,0.1,12,1,1,1,2,9652.83,9625.873036179732
3,4344.943333333334,1726.62,0.15,7,1,0,0,1,13034.83,11149.908638758043
5,427.518,441.19,0.15,8,0,0,1,0,2137.59,8234.054579224465
8,1092.82,1168.54,0.3,6,2,0,0,2,8742.56,12831.402308638277
10,1655.857,726.14,0.3,1,3,2,1,1,16558.57,15347.107040615343
7,2850.9842857142858,3349.96,0.05,2,3,0,0,2,19956.89,13846.478243597594
3,795.4733333333334,480.27,0.0,8,1,2,0,2,2386.42,6223.42512555974
3,498.8666666666666,242.72,0.15,8,2,0,0,2,1496.6,5988.231667094506
6,475.6716666666667,-161.89,0.3,8,0,1,0,1,2854.03,9730.511345853189
1,18801.9,-4448.17,0.3,7,3,1,0,2,18801.9,24257.490772238227
10,1062.1799999999998,3033.75,0.2,9,0,2,1,2,10621.8,15409.638288131304
8,2640.23625,304.66,0.1,4,1,0,0,1,21121.89,14074.617702585034
4,4340.4525,3646.2,0.2,11,0,2,1,1,17361.81,12907.954440765343
8,1176.8575,-1301.81,0.05,9,1,2,0,0,9414.86,11764.631758278416
2,5924.18,-1122.46,0.0,7,2,0,0,2,11848.36,10549.11242217232
6,1855.3416666666665,-1657.52,0.0,2,2,2,1,1,11132.05,9851.337573574778
3,552.3166666666667,-233.26,0.0,9,1,0,1,0,1656.95,5517.689056295256
3,5641.013333333333,-77.21,0.0,7,3,0,1,1,16923.04,11369.447324649078
4,936.3175,-415.59,0.0,1,3,0,1,2,3745.27,6787.143574982817
5,443.456,583.87,0.1,7,1,2,1,2,2217.28,8078.480115660313
10,124.896,44.97,0.2,9,3,1,1,2,1248.96,13011.638777297598
8,234.2475,228.89,0.2,4,2,2,0,2,1873.98,11340.52294814659
2,11918.135,-153.25,0.15,8,3,1,0,1,23836.27,18235.465992291818
3,663.2166666666667,461.72,0.05,9,0,1,1,0,1989.65,6111.217951291034
9,373.75444444444446,646.76,0.0,12,0,1,1,1,3363.79,12273.085654440001
9,135.83555555555554,200.89,0.05,4,1,0,0,0,1222.52,12082.603487683476
8,938.09625,-588.21,0.1,10,1,0,1,1,7504.77,11559.365852329864
7,669.7085714285714,1465.71,0.0,1,3,2,0,1,4687.96,10622.300636527189
2,9137.115,-2496.91,0.2,5,3,1,1,1,18274.23,14133.146598531455
1,19394.83,3253.84,0.05,4,3,0,0,1,19394.83,26841.93514420001
1,13810.06,1910.3,0.0,10,0,2,1,2,13810.06,19808.641493858435
7,1538.577142857143,-879.6,0.3,5,2,0,0,1,10770.04,11639.752224421682
7,3161.377142857142,3595.34,0.05,7,0,2,1,1,22129.64,14467.203806520116
4,6038.6125,-366.7,0.15,12,0,2,1,2,24154.45,13509.339889377807
3,6895.346666666667,-892.96,0.3,11,3,2,0,1,20686.04,13499.166835594995
1,15281.84,1128.91,0.15,8,2,0,0,1,15281.84,21613.084210650704
8,202.2125,59.16,0.2,8,1,2,1,0,1617.7,11194.90220003234
8,2920.86125,3058.43,0.2,9,3,2,0,0,23366.89,15339.654517584151
6,3009.808333333333,5031.19,0.0,1,2,0,1,0,18058.85,13319.99985554074
7,2216.3942857142856,628.88,0.05,1,3,1,1,0,15514.76,12115.042243687813
8,3072.13625,2820.48,0.15,7,2,0,0,2,24577.09,15354.202669553644
2,3711.725,2592.78,0.0,1,0,2,0,0,7423.45,9430.64321455068
6,966.21,1446.1,0.2,6,1,1,1,1,5797.26,10303.594096354876
7,347.63142857142856,28.37,0.2,8,3,1,0,1,2433.42,10190.867900028612
2,4709.02,2717.37,0.05,7,0,1,1,2,9418.04,10481.821508284731
6,2047.6866666666667,-237.19,0.05,10,0,0,0,1,12286.12,10970.49407569041
3,4744.446666666667,3925.94,0.15,2,1,2,1,0,14233.34,12215.670797290297
8,1769.16625,437.02,0.2,6,0,0,1,0,14153.33,13242.717303508709
4,449.35,586.76,0.1,10,1,1,0,1,1797.4,7167.419733509476
8,1637.23,527.55,0.1,4,0,1,0,1,13097.84,13084.786084011974
5,4263.868,-2344.81,0.15,12,3,1,0,2,21319.34,11728.933248956091
7,526.0828571428572,20.13,0.2,1,0,2,1,0,3682.58,10602.220505592066
3,2596.7833333333333,2229.06,0.15,8,1,2,0,1,7790.35,9276.545887850198
3,3783.963333333333,-2722.16,0.3,12,2,2,0,2,11351.89,9312.060977081146
2,852.825,470.57,0.0,10,1,0,0,2,1705.65,5137.324357107524
9,970.2355555555556,1362.94,0.15,7,3,0,0,2,8732.12,13394.723520383011
6,760.6616666666667,-213.58,0.2,7,3,1,1,2,4563.97,9294.207866735058
6,2308.0750000000003,-1397.7,0.05,11,1,1,0,0,13848.45,10846.37092406988
4,842.79,771.15,0.3,11,1,0,0,2,3371.16,8098.238164899427
10,2308.002,5674.7,0.2,9,2,2,0,0,23080.02,17746.399011610643
10,2163.459,-543.31,0.3,4,3,2,0,1,21634.59,15725.701456769793
2,7717.805,4117.9,0.05,9,3,2,1,2,15435.61,14184.67205799134
3,5014.796666666666,3906.41,0.3,10,1,0,0,0,15044.39,12986.242460791844
9,1628.7333333333331,3853.22,0.15,2,3,1,0,1,14658.6,15028.703303673268
6,161.56833333333333,-119.73,0.3,8,1,0,0,2,969.41,9219.878871155755
8,826.94625,-633.31,0.05,10,2,2,1,0,6615.57,11259.85935703344
8,3116.4175,240.97,0.3,10,1,2,0,2,24931.34,15069.855557566005
5,2997.422,2090.23,0.15,12,3,1,0,2,14987.11,11631.422392187835
2,10417.41,5353.42,0.3,12,0,0,1,2,20834.82,18608.217289359076
2,5559.44,-2427.15,0.15,1,3,0,1,1,11118.88,9795.947491235507
4,5488.725,4296.56,0.05,11,1,0,0,0,21954.9,14197.294804796718
3,4589.72,-2809.11,0.05,5,1,0,0,0,13769.16,9808.598174778363
7,1149.3914285714286,-1735.86,0.15,1,1,1,0,1,8045.74,10710.656340904672
1,22209.13,5210.44,0.15,7,1,1,1,1,22209.13,31055.749891204207
5,3266.614,-124.28,0.1,6,3,0,0,0,16333.07,11185.383755670982
10,401.154,507.11,0.1,11,3,0,1,0,4011.54,13274.419130650447
3,2954.2433333333333,-1884.18,0.3,11,0,0,1,2,8862.73,8576.629395806565
9,1245.5411111111111,-270.05,0.05,9,0,0,0,0,11209.87,13334.868556607082
10,844.8610000000001,970.52,0.15,8,3,0,1,1,8448.61,14049.619951701794
4,5925.06,-1527.35,0.05,8,2,2,0,0,23700.24,12820.745574636734
9,2462.4622222222224,3794.69,0.05,7,0,2,0,1,22162.16,16091.575169895365
3,7986.669999999999,-5652.38,0.2,5,1,2,0,1,23960.01,13296.409181363932
3,809.5266666666666,301.22,0.1,9,0,2,1,2,2428.58,6322.654603961796
9,1856.125555555556,4497.14,0.1,5,0,1,1,0,16705.13,15527.961641978754
5,42.692,21.1,0.15,1,2,2,1,2,213.46,7457.243833959553
1,4797.9,511.44,0.0,12,1,1,0,1,4797.9,8763.337628104955
9,997.321111111111,-1008.58,0.1,8,0,2,1,2,8975.89,12730.707144689057
10,1398.418,2172.92,0.3,1,3,1,0,0,13984.18,15692.419838725076
2,7687.125,4351.06,0.2,12,2,0,0,1,15374.25,14828.825985259826
2,8568.48,-3784.2,0.15,11,2,1,0,1,17136.96,13211.076145290346
10,1456.6129999999998,-1798.76,0.3,4,0,2,0,0,14566.13,14833.830657540599
10,1470.193,-982.77,0.05,8,1,1,1,1,14701.93,14179.808260213638
7,2291.671428571429,-13.66,0.0,5,1,2,1,1,16041.7,12082.237017537169
3,4193.906666666667,-1508.62,0.0,8,1,1,0,1,12581.72,9623.279660745451
10,180.977,395.11,0.0,9,1,2,1,1,1809.77,12991.748496574137
7,1305.9342857142858,-1750.9,0.0,8,0,0,1,0,9141.54,10438.487813485242
7,2897.0057142857145,6029.79,0.05,5,3,0,1,0,20279.04,14592.571923552077
6,1389.6483333333333,-628.91,0.1,10,2,2,0,2,8337.89,9987.536618030274
9,1163.2666666666669,785.95,0.3,3,0,2,0,1,10469.4,14185.43847989425
10,1981.395,-1173.35,0.05,3,1,2,1,0,19813.95,14790.916378325164
9,2233.2555555555555,4581.31,0.1,9,0,0,0,0,20099.3,16154.413905627514
8,873.59375,879.37,0.2,6,3,2,0,1,6988.75,12212.721620592512
4,3903.6625,1556.99,0.2,4,0,1,1,1,15614.65,11736.040147510515
6,141.41833333333332,-8.21,0.2,11,1,2,1,0,848.51,8890.660195516077
10,1922.058,2334.25,0.15,2,0,2,0,2,19220.58,16313.054234821459
10,874.857,632.31,0.2,7,3,2,1,0,8748.57,14163.007787325976
10,790.848,1594.42,0.2,4,0,0,1,0,7908.48,14656.317406428629
5,3839.1,-96.96,0.3,6,3,1,0,2,19195.5,12302.901158528306
