Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin,Customer_Segment
ORD-101285,2024-01-03,2024-01-10,CUST-7847,Customer 688,0,3,Karnataka,Bengaluru,0,Tables,Tables Model 359,18002.74,3,0.0,1383.26,Same Day,UPI,1,0,1,10801.644,6000.913333333334,2024,1,1,7.683608161868692,3
ORD-101286,2023-01-03,2023-01-09,CUST-7518,Customer 1198,0,2,Maharashtra,Pune,2,Laptops,Laptops Model 235,5924.07,8,0.15,134.95,Standard Class,Card,1,4,0,3554.442,740.50875,2023,1,1,2.277994689461806,2
ORD-101287,2024-10-29,2024-10-31,CUST-7195,Customer 1772,2,1,Gujarat,Ahmedabad,1,Storage,Storage Model 981,22109.82,2,0.3,-37.1,Second Class,UPI,0,0,0,13265.892,11054.91,2024,10,4,-0.1677987428210632,1
ORD-101288,2023-05-03,2023-05-10,CUST-7420,Customer 333,0,1,Maharashtra,Pune,0,Bookcases,Bookcases Model 920,13622.06,2,0.1,1648.93,Second Class,Card,1,2,2,8173.235999999999,6811.03,2023,5,2,12.104850514533046,0
ORD-101289,2024-03-05,2024-03-09,CUST-7443,Customer 944,0,3,Maharashtra,Nagpur,0,Tables,Tables Model 339,10265.4,7,0.1,2492.33,Same Day,UPI,0,2,0,6159.24,1466.4857142857145,2024,3,1,24.278937011709235,3
ORD-101290,2023-03-28,2023-04-02,CUST-5173,Customer 616,2,1,Gujarat,Surat,1,Paper,Paper Model 551,1699.03,5,0.2,320.0,Same Day,Cash,0,3,2,1019.418,339.806,2023,3,1,18.834276028086613,0
ORD-101291,2023-07-21,2023-07-27,CUST-7175,Customer 343,1,2,Tamil Nadu,Chennai,2,Phones,Phones Model 232,14275.31,1,0.1,-767.08,Second Class,Cash,0,1,1,8565.186,14275.31,2023,7,3,-5.373473500750597,0
ORD-101292,2023-05-18,2023-05-22,CUST-6628,Customer 1341,2,0,Maharashtra,Mumbai,1,Binders,Binders Model 372,6542.02,3,0.15,1804.28,Second Class,Card,0,0,2,3925.212,2180.6733333333336,2023,5,2,27.579860654660177,0
ORD-101293,2024-11-26,2024-12-01,CUST-7677,Customer 303,2,2,Gujarat,Ahmedabad,2,Laptops,Laptops Model 841,12426.21,10,0.2,-2311.93,First Class,Card,1,2,2,7455.725999999999,1242.621,2024,11,4,-18.60527063360429,1
ORD-101294,2024-11-04,2024-11-09,CUST-5615,Customer 944,0,0,Gujarat,Surat,1,Binders,Binders Model 782,5185.13,4,0.1,1389.87,Standard Class,Net Banking,0,3,0,3111.078,1296.2825,2024,11,4,26.804920995230592,0
ORD-101295,2024-06-28,2024-06-30,CUST-6993,Customer 1738,2,3,Karnataka,Bengaluru,1,Binders,Binders Model 515,23744.22,4,0.0,-3736.12,Standard Class,Net Banking,1,3,2,14246.532,5936.055,2024,6,2,-15.734860947211574,1
ORD-101296,2023-10-01,2023-10-04,CUST-7576,Customer 1202,2,0,Delhi,New Delhi,2,Laptops,Laptops Model 839,16943.46,6,0.15,3521.47,First Class,UPI,0,4,0,10166.076,2823.91,2023,10,4,20.7836533978302,3
ORD-101297,2024-01-05,2024-01-07,CUST-9237,Customer 783,0,3,Delhi,New Delhi,2,Accessories,Accessories Model 313,24779.98,7,0.1,-181.82,First Class,UPI,0,0,0,14867.988,3539.997142857143,2024,1,1,-0.7337374767856956,1
ORD-101298,2023-03-22,2023-03-24,CUST-6019,Customer 1041,0,0,Tamil Nadu,Coimbatore,1,Binders,Binders Model 289,13480.06,10,0.0,-234.25,Same Day,UPI,1,1,1,8088.035999999999,1348.006,2023,3,1,-1.7377519091161315,2
ORD-101299,2023-11-27,2023-12-04,CUST-4924,Customer 28,1,0,Tamil Nadu,Coimbatore,1,Paper,Paper Model 239,21137.14,2,0.05,5482.9,Second Class,Net Banking,1,1,2,12682.284,10568.57,2023,11,4,25.939649356535465,3
ORD-101300,2024-08-25,2024-08-26,CUST-5338,Customer 1333,2,2,Tamil Nadu,Chennai,1,Binders,Binders Model 353,23341.5,1,0.1,7673.12,Second Class,Cash,1,3,1,14004.9,23341.5,2024,8,3,32.873294346978554,3
ORD-101301,2023-04-30,2023-05-03,CUST-8502,Customer 463,0,1,Tamil Nadu,Coimbatore,0,Bookcases,Bookcases Model 130,20277.91,10,0.15,-61.7,Standard Class,Cash,1,3,0,12166.746,2027.791,2023,4,2,-0.3042719885826498,2
ORD-101302,2024-06-27,2024-07-04,CUST-5601,Customer 652,0,2,Tamil Nadu,Chennai,0,Chairs,Chairs Model 471,2169.14,9,0.3,-31.13,First Class,UPI,1,0,0,1301.484,241.01555555555555,2024,6,2,-1.4351309735655606,2
ORD-101303,2024-03-19,2024-03-24,CUST-9146,Customer 398,2,2,Delhi,New Delhi,1,Storage,Storage Model 990,16332.07,8,0.3,-3809.7,Standard Class,Cash,0,2,0,9799.242,2041.50875,2024,3,1,-23.32649811077224,1
ORD-101304,2023-12-16,2023-12-22,CUST-6307,Customer 833,0,2,Karnataka,Bengaluru,1,Paper,Paper Model 579,11433.57,7,0.2,-226.75,Standard Class,Card,0,4,1,6860.142,1633.3671428571429,2023,12,4,-1.9831951000431187,2
ORD-101305,2023-10-13,2023-10-14,CUST-2030,Customer 51,1,0,Telangana,Hyderabad,2,Laptops,Laptops Model 764,9056.33,8,0.05,2742.58,Standard Class,Card,0,0,1,5433.798,1132.04125,2023,10,4,30.28356961373978,3
ORD-101306,2023-01-26,2023-01-28,CUST-4192,Customer 246,1,1,Delhi,New Delhi,2,Phones,Phones Model 718,1829.67,6,0.05,81.81,First Class,UPI,0,0,0,1097.802,304.945,2023,1,1,4.471298102936595,2
ORD-101307,2024-08-10,2024-08-16,CUST-3694,Customer 72,0,1,Maharashtra,Mumbai,1,Storage,Storage Model 302,20191.85,2,0.3,240.43,Same Day,Net Banking,0,2,2,12115.11,10095.925,2024,8,3,1.190727942214309,1
ORD-101308,2023-12-26,2024-01-01,CUST-8940,Customer 1606,0,0,Karnataka,Mysuru,0,Bookcases,Bookcases Model 230,864.37,3,0.3,48.91,First Class,Net Banking,0,0,1,518.622,288.12333333333333,2023,12,4,5.658456448048868,0
ORD-101309,2024-11-06,2024-11-12,CUST-4114,Customer 1070,2,2,Karnataka,Bengaluru,0,Chairs,Chairs Model 101,3939.25,8,0.3,-532.74,First Class,Net Banking,0,4,2,2363.55,492.40625,2024,11,4,-13.52389414228597,2
ORD-101310,2024-04-30,2024-05-06,CUST-6734,Customer 72,1,3,Telangana,Hyderabad,1,Binders,Binders Model 193,3404.23,7,0.15,-619.88,Standard Class,Cash,1,4,2,2042.538,486.3185714285714,2024,4,2,-18.209110430258825,2
ORD-101311,2023-02-16,2023-02-21,CUST-4275,Customer 781,0,1,Karnataka,Mysuru,2,Accessories,Accessories Model 114,19740.22,9,0.0,4812.85,Same Day,Card,1,2,0,11844.132,2193.3577777777778,2023,2,1,24.38093395109072,3
ORD-101312,2023-06-09,2023-06-13,CUST-3996,Customer 1447,0,3,Maharashtra,Pune,2,Laptops,Laptops Model 782,5712.08,9,0.2,615.0,Same Day,Net Banking,0,3,2,3427.248,634.6755555555555,2023,6,2,10.766655929188667,2
ORD-101313,2024-06-30,2024-07-07,CUST-4550,Customer 1415,0,2,Tamil Nadu,Coimbatore,1,Binders,Binders Model 265,8242.93,3,0.1,-1155.4,Standard Class,Card,1,0,0,4945.758,2747.643333333333,2024,6,2,-14.016860509551824,0
ORD-101314,2024-09-14,2024-09-17,CUST-4016,Customer 366,2,0,Tamil Nadu,Chennai,1,Storage,Storage Model 514,24761.66,10,0.3,-4336.86,Standard Class,Cash,1,2,2,14856.996,2476.166,2024,9,3,-17.51441543095253,1
ORD-101315,2023-07-07,2023-07-14,CUST-8844,Customer 1771,0,1,Gujarat,Surat,0,Tables,Tables Model 975,16471.02,4,0.15,3758.92,Standard Class,Card,0,0,0,9882.612,4117.755,2023,7,3,22.82141603859385,3
ORD-101316,2023-10-06,2023-10-10,CUST-4753,Customer 1755,2,0,Telangana,Hyderabad,1,Binders,Binders Model 890,20726.29,8,0.0,3481.01,Standard Class,Net Banking,1,1,0,12435.774,2590.78625,2023,10,4,16.795142787252328,3
ORD-101317,2023-06-02,2023-06-03,CUST-5699,Customer 1360,1,2,Telangana,Hyderabad,0,Tables,Tables Model 684,4527.97,1,0.3,89.63,Same Day,Net Banking,0,1,0,2716.782,4527.97,2023,6,2,1.9794742456332528,0
ORD-101318,2024-01-31,2024-02-01,CUST-3855,Customer 1283,2,1,Tamil Nadu,Coimbatore,1,Binders,Binders Model 477,9166.0,10,0.1,-1649.91,Standard Class,Cash,0,3,2,5499.599999999999,916.6,2024,1,1,-18.000327296530656,2
ORD-101319,2023-10-02,2023-10-03,CUST-2496,Customer 1181,2,3,Maharashtra,Nagpur,2,Accessories,Accessories Model 706,8382.72,1,0.1,781.83,Second Class,Net Banking,1,1,1,5029.632,8382.72,2023,10,4,9.326686326156668,0
ORD-101320,2024-04-06,2024-04-11,CUST-3764,Customer 891,0,1,Delhi,New Delhi,0,Chairs,Chairs Model 172,12033.58,3,0.0,-2286.52,Same Day,Card,0,0,2,7220.148,4011.193333333333,2024,4,2,-19.00116174903894,1
ORD-101321,2023-05-20,2023-05-26,CUST-8045,Customer 1271,1,3,Telangana,Hyderabad,0,Tables,Tables Model 644,2017.63,10,0.05,-153.32,Same Day,Cash,1,0,2,1210.578,201.763,2023,5,2,-7.599014685546904,2
ORD-101322,2023-02-07,2023-02-12,CUST-4037,Customer 271,1,3,Gujarat,Surat,0,Chairs,Chairs Model 791,4291.35,8,0.15,-441.03,Standard Class,Cash,1,4,1,2574.81,536.41875,2023,2,1,-10.277185501066096,2
ORD-101323,2023-12-14,2023-12-20,CUST-6058,Customer 416,0,1,Gujarat,Surat,2,Laptops,Laptops Model 745,10624.84,4,0.05,3265.94,Same Day,Net Banking,0,3,1,6374.904,2656.21,2023,12,4,30.7387217125152,3
ORD-101324,2023-11-13,2023-11-15,CUST-3042,Customer 297,0,2,Maharashtra,Nagpur,2,Laptops,Laptops Model 223,19683.82,6,0.3,-3150.81,Standard Class,Net Banking,1,0,2,11810.292,3280.6366666666668,2023,11,4,-16.007106344195385,1
ORD-101325,2023-01-25,2023-02-01,CUST-5654,Customer 983,0,1,Tamil Nadu,Coimbatore,1,Paper,Paper Model 101,24831.05,8,0.2,4959.94,Second Class,Cash,0,0,0,14898.63,3103.88125,2023,1,1,19.97474935614885,3
ORD-101326,2024-07-28,2024-08-01,CUST-8337,Customer 1215,1,0,Delhi,New Delhi,1,Storage,Storage Model 191,16701.46,8,0.15,-158.62,Same Day,UPI,0,2,1,10020.875999999998,2087.6825,2024,7,3,-0.9497373283533296,2
ORD-101327,2024-01-30,2024-02-02,CUST-4614,Customer 964,0,1,Delhi,New Delhi,1,Paper,Paper Model 702,1019.05,4,0.15,-36.53,Same Day,Net Banking,1,0,0,611.43,254.7625,2024,1,1,-3.584711250674649,0
ORD-101328,2024-08-01,2024-08-05,CUST-3250,Customer 1166,2,3,Gujarat,Ahmedabad,1,Paper,Paper Model 328,2161.14,10,0.3,210.8,First Class,UPI,1,4,0,1296.684,216.114,2024,8,3,9.75411125609632,2
ORD-101329,2023-02-20,2023-02-26,CUST-3639,Customer 948,1,2,Tamil Nadu,Coimbatore,2,Phones,Phones Model 536,4645.31,2,0.1,-609.32,First Class,UPI,1,2,1,2787.186,2322.655,2023,2,1,-13.116885633036333,0
ORD-101330,2023-03-22,2023-03-29,CUST-6712,Customer 577,1,3,Tamil Nadu,Coimbatore,2,Laptops,Laptops Model 353,21278.49,6,0.2,2052.27,First Class,Net Banking,0,0,0,12767.094,3546.4150000000004,2023,3,1,9.644810322536983,3
ORD-101331,2023-09-26,2023-10-03,CUST-7480,Customer 1167,2,2,Tamil Nadu,Chennai,1,Storage,Storage Model 871,6583.47,5,0.0,899.25,Second Class,Net Banking,1,0,0,3950.082,1316.694,2023,9,3,13.659210112600192,0
ORD-101332,2023-10-10,2023-10-15,CUST-3807,Customer 300,0,1,Delhi,New Delhi,0,Bookcases,Bookcases Model 707,22046.75,5,0.15,-4862.48,First Class,Cash,1,4,2,13228.05,4409.35,2023,10,4,-22.055314275346703,1
ORD-101333,2023-05-12,2023-05-17,CUST-9558,Customer 1194,1,1,Telangana,Hyderabad,2,Phones,Phones Model 355,24710.51,9,0.3,2307.96,Second Class,Card,1,3,0,14826.306,2745.612222222222,2023,5,2,9.339993387429072,3
ORD-101334,2023-01-09,2023-01-16,CUST-8846,Customer 670,1,0,Gujarat,Surat,0,Chairs,Chairs Model 297,17343.54,8,0.0,3796.95,First Class,Cash,1,2,0,10406.124,2167.9425,2023,1,1,21.89258940216357,3
ORD-101335,2024-01-15,2024-01-18,CUST-8091,Customer 1738,1,3,Delhi,New Delhi,0,Chairs,Chairs Model 165,6261.96,5,0.0,-294.46,Second Class,UPI,0,1,1,3757.176,1252.392,2024,1,1,-4.702361560917029,0
ORD-101336,2024-08-03,2024-08-04,CUST-8560,Customer 683,1,0,Maharashtra,Mumbai,2,Accessories,Accessories Model 641,2844.57,4,0.0,579.19,Same Day,UPI,0,4,2,1706.742,711.1425,2024,8,3,20.36124967921338,0
ORD-101337,2023-12-05,2023-12-10,CUST-2126,Customer 535,2,0,Tamil Nadu,Coimbatore,0,Bookcases,Bookcases Model 665,23510.03,10,0.0,3178.94,First Class,UPI,0,1,1,14106.017999999998,2351.003,2023,12,4,13.521633107231256,3
ORD-101338,2023-09-23,2023-09-29,CUST-1787,Customer 420,1,2,Tamil Nadu,Coimbatore,1,Binders,Binders Model 295,2299.12,9,0.05,213.59,Same Day,UPI,0,4,0,1379.472,255.4577777777777,2023,9,3,9.290076203069,2
ORD-101339,2024-11-17,2024-11-23,CUST-4406,Customer 1344,0,1,Karnataka,Bengaluru,0,Chairs,Chairs Model 408,7888.68,3,0.1,-585.2,Second Class,Cash,0,0,1,4733.208,2629.56,2024,11,4,-7.418224595242803,0
ORD-101340,2024-08-16,2024-08-20,CUST-3307,Customer 1166,1,3,Gujarat,Surat,2,Phones,Phones Model 871,1010.2,6,0.3,132.25,Standard Class,UPI,0,2,0,606.12,168.36666666666667,2024,8,3,13.091467036230448,2
ORD-101341,2024-10-31,2024-11-01,CUST-5949,Customer 426,1,1,Telangana,Hyderabad,1,Paper,Paper Model 258,1797.4,4,0.1,586.76,Second Class,Net Banking,0,0,1,1078.44,449.35,2024,10,4,32.64493156782019,0
ORD-101342,2023-02-18,2023-02-20,CUST-3612,Customer 408,0,2,Karnataka,Mysuru,1,Paper,Paper Model 632,8590.84,6,0.15,1472.54,Second Class,UPI,0,4,0,5154.504,1431.8066666666666,2023,2,1,17.140815100735203,2
ORD-101343,2023-01-10,2023-01-12,CUST-1163,Customer 471,0,2,Maharashtra,Mumbai,1,Paper,Paper Model 302,14425.7,4,0.0,-1263.31,First Class,Cash,1,1,0,8655.42,3606.425,2023,1,1,-8.757356662068391,1
ORD-101344,2024-04-24,2024-04-28,CUST-1175,Customer 897,1,2,Maharashtra,Nagpur,2,Phones,Phones Model 894,16824.12,8,0.15,-490.25,Same Day,Net Banking,1,2,0,10094.472,2103.015,2024,4,2,-2.913971131922502,1
ORD-101345,2023-11-19,2023-11-21,CUST-3835,Customer 473,2,0,Telangana,Hyderabad,0,Tables,Tables Model 935,16115.52,1,0.05,-2690.76,Same Day,UPI,1,4,1,9669.312,16115.52,2023,11,4,-16.696699827247276,1
ORD-101346,2023-08-29,2023-08-30,CUST-1268,Customer 187,1,2,Karnataka,Mysuru,2,Phones,Phones Model 267,1357.33,5,0.2,16.49,Second Class,Net Banking,0,0,2,814.3979999999999,271.466,2023,8,3,1.2148851053170562,0
ORD-101347,2023-02-23,2023-02-26,CUST-2664,Customer 1704,1,3,Maharashtra,Pune,2,Accessories,Accessories Model 428,22924.04,9,0.1,788.9,First Class,Cash,1,1,0,13754.424,2547.115555555556,2023,2,1,3.4413654835709586,1
ORD-101348,2023-04-19,2023-04-24,CUST-8220,Customer 316,2,3,Gujarat,Ahmedabad,1,Binders,Binders Model 744,9780.67,9,0.3,-1319.76,Second Class,Net Banking,1,2,1,5868.402,1086.7411111111112,2023,4,2,-13.493554122570334,2
ORD-101349,2024-06-01,2024-06-08,CUST-9745,Customer 578,2,0,Maharashtra,Mumbai,0,Tables,Tables Model 619,15050.17,6,0.2,-422.87,Second Class,UPI,1,0,1,9030.102,2508.3616666666667,2024,6,2,-2.8097357039820814,1
ORD-101350,2024-05-12,2024-05-14,CUST-2385,Customer 177,0,1,Telangana,Hyderabad,1,Storage,Storage Model 643,19281.64,3,0.0,-2798.7,Same Day,Card,0,2,0,11568.984,6427.213333333333,2024,5,2,-14.514844173006033,1
ORD-101351,2023-08-30,2023-09-05,CUST-8941,Customer 597,2,1,Tamil Nadu,Coimbatore,2,Laptops,Laptops Model 917,1439.92,8,0.0,389.18,Second Class,UPI,0,4,1,863.952,179.99,2023,8,3,27.027890438357687,2
ORD-101352,2023-12-27,2023-12-28,CUST-3828,Customer 360,0,3,Gujarat,Surat,2,Accessories,Accessories Model 497,4619.43,2,0.1,238.8,First Class,UPI,0,3,1,2771.658,2309.715,2023,12,4,5.16946896045616,0
ORD-101353,2023-08-14,2023-08-19,CUST-7155,Customer 361,1,0,Delhi,New Delhi,0,Chairs,Chairs Model 801,9145.77,3,0.1,-1286.0,First Class,Cash,0,0,1,5487.462,3048.59,2023,8,3,-14.061145207019202,0
ORD-101354,2023-07-16,2023-07-18,CUST-8255,Customer 1797,0,0,Telangana,Hyderabad,2,Laptops,Laptops Model 614,20448.06,5,0.05,-982.83,Same Day,Net Banking,0,0,1,12268.836,4089.612,2023,7,3,-4.806470638290381,1
ORD-101355,2023-01-13,2023-01-16,CUST-6723,Customer 147,2,0,Delhi,New Delhi,0,Chairs,Chairs Model 294,21532.5,7,0.2,3903.31,Same Day,Cash,0,4,2,12919.5,3076.0714285714284,2023,1,1,18.12752815511436,3
ORD-101356,2023-09-21,2023-09-26,CUST-6186,Customer 849,0,0,Telangana,Hyderabad,1,Paper,Paper Model 289,15939.59,3,0.05,4960.33,Same Day,Cash,0,0,2,9563.754,5313.196666666667,2023,9,3,31.119558282239375,3
ORD-101357,2024-04-30,2024-05-03,CUST-6722,Customer 1112,0,2,Karnataka,Bengaluru,1,Storage,Storage Model 928,4009.55,2,0.15,1031.27,Second Class,Card,1,0,0,2405.73,2004.775,2024,4,2,25.72034268184709,0
ORD-101358,2024-10-31,2024-11-03,CUST-7725,Customer 448,0,2,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 705,7288.77,6,0.0,2246.64,First Class,Net Banking,0,0,0,4373.262,1214.795,2024,10,4,30.823307636267845,3
ORD-101359,2024-11-11,2024-11-17,CUST-3823,Customer 1694,2,0,Gujarat,Surat,0,Tables,Tables Model 780,6260.22,3,0.3,595.75,Second Class,Card,0,1,1,3756.132,2086.74,2024,11,4,9.516438719406027,0
ORD-101360,2024-03-17,2024-03-21,CUST-4187,Customer 420,2,1,Maharashtra,Pune,2,Accessories,Accessories Model 328,15662.86,9,0.0,-206.7,Standard Class,Card,1,3,0,9397.716,1740.3177777777778,2024,3,1,-1.319682356862029,2
ORD-101361,2023-10-07,2023-10-12,CUST-3487,Customer 194,0,1,Gujarat,Ahmedabad,2,Phones,Phones Model 481,1792.96,2,0.3,-291.84,First Class,Card,1,4,1,1075.776,896.48,2023,10,4,-16.276994467249686,0
ORD-101362,2024-12-29,2025-01-01,CUST-1138,Customer 213,2,1,Gujarat,Ahmedabad,1,Storage,Storage Model 643,10545.48,7,0.15,-697.32,First Class,Net Banking,0,4,1,6327.288,1506.4971428571428,2024,12,4,-6.612501280169325,2
ORD-101363,2024-07-23,2024-07-28,CUST-7361,Customer 364,2,3,Maharashtra,Pune,1,Paper,Paper Model 552,18801.9,1,0.3,-4448.17,Same Day,UPI,0,2,2,11281.14,18801.9,2024,7,3,-23.658087746451155,1
ORD-101364,2023-11-18,2023-11-23,CUST-2945,Customer 1221,1,2,Tamil Nadu,Coimbatore,2,Accessories,Accessories Model 322,7187.87,5,0.15,1410.9,First Class,UPI,1,3,2,4312.722,1437.574,2023,11,4,19.628902581710577,0
ORD-101365,2023-04-25,2023-04-30,CUST-2047,Customer 94,1,2,Karnataka,Mysuru,0,Chairs,Chairs Model 726,2062.57,1,0.05,-86.42,First Class,UPI,0,3,0,1237.542,2062.57,2023,4,2,-4.189918402769361,0
ORD-101366,2023-04-26,2023-04-29,CUST-8315,Customer 315,1,0,Telangana,Hyderabad,2,Laptops,Laptops Model 689,19357.64,2,0.3,-4074.28,Standard Class,UPI,0,1,0,11614.584,9678.82,2023,4,2,-21.04740040624787,1
ORD-101367,2024-06-10,2024-06-16,CUST-1343,Customer 1511,2,2,Karnataka,Bengaluru,2,Laptops,Laptops Model 823,693.58,7,0.05,15.42,Standard Class,Card,1,0,0,416.148,99.08285714285716,2024,6,2,2.2232474984861152,2
ORD-101368,2023-01-06,2023-01-09,CUST-1063,Customer 659,2,1,Karnataka,Bengaluru,2,Accessories,Accessories Model 434,4996.12,4,0.15,1249.69,Second Class,Net Banking,1,2,1,2997.672,1249.03,2023,1,1,25.0132102511549,0
ORD-101369,2023-09-08,2023-09-13,CUST-2023,Customer 123,1,3,Karnataka,Bengaluru,1,Storage,Storage Model 646,17289.99,10,0.15,-2351.37,Same Day,UPI,0,4,2,10373.994,1728.9990000000005,2023,9,3,-13.599603007289188,1
ORD-101370,2024-04-13,2024-04-20,CUST-7313,Customer 1379,0,2,Delhi,New Delhi,0,Chairs,Chairs Model 934,21127.14,9,0.05,2644.64,Same Day,Cash,0,3,1,12676.284,2347.46,2024,4,2,12.517737848094916,3
ORD-101371,2023-03-27,2023-04-01,CUST-2716,Customer 508,1,0,Tamil Nadu,Chennai,2,Laptops,Laptops Model 895,22843.66,3,0.15,-257.97,Standard Class,Card,0,2,2,13706.196,7614.553333333333,2023,3,1,-1.1292848869226737,1
ORD-101372,2023-03-18,2023-03-20,CUST-9324,Customer 1498,0,0,Karnataka,Bengaluru,0,Chairs,Chairs Model 291,17979.03,2,0.05,2879.61,Same Day,Card,0,0,2,10787.418,8989.515,2023,3,1,16.016492547150765,3
ORD-101373,2024-06-25,2024-06-29,CUST-7065,Customer 1691,2,2,Tamil Nadu,Chennai,1,Paper,Paper Model 106,12426.61,1,0.0,402.26,Standard Class,Net Banking,0,0,1,7455.966,12426.61,2024,6,2,3.237085576838735,0
ORD-101374,2023-09-11,2023-09-18,CUST-9243,Customer 1423,0,0,Maharashtra,Nagpur,0,Tables,Tables Model 707,15246.13,2,0.15,356.06,Same Day,UPI,1,0,0,9147.678,7623.065,2023,9,3,2.3354123308669155,0
ORD-101375,2024-07-08,2024-07-14,CUST-3468,Customer 1437,1,3,Tamil Nadu,Coimbatore,2,Accessories,Accessories Model 477,4619.24,1,0.3,1315.89,Same Day,Cash,0,4,2,2771.544,4619.24,2024,7,3,28.487153730916777,0
ORD-101376,2023-06-24,2023-06-29,CUST-3662,Customer 704,1,2,Tamil Nadu,Chennai,0,Tables,Tables Model 716,11315.79,10,0.1,667.36,First Class,Cash,0,1,2,6789.474,1131.5790000000002,2023,6,2,5.897599725693035,2
ORD-101377,2024-10-05,2024-10-11,CUST-5392,Customer 1285,1,2,Maharashtra,Pune,2,Accessories,Accessories Model 883,22187.54,10,0.2,-5050.75,Same Day,Cash,1,3,2,13312.524,2218.754,2024,10,4,-22.76390262282344,1
ORD-101378,2024-08-27,2024-08-30,CUST-8492,Customer 629,2,3,Maharashtra,Pune,2,Laptops,Laptops Model 361,10029.66,9,0.0,-1984.71,First Class,Net Banking,1,1,1,6017.795999999999,1114.4066666666668,2024,8,3,-19.7884075831085,1
ORD-101379,2024-02-20,2024-02-23,CUST-4973,Customer 592,1,0,Maharashtra,Nagpur,0,Bookcases,Bookcases Model 311,20089.17,2,0.1,121.03,Same Day,Card,0,0,2,12053.502,10044.585,2024,2,1,0.6024639146365928,1
ORD-101380,2024-01-25,2024-01-28,CUST-9433,Customer 1652,1,1,Gujarat,Ahmedabad,1,Paper,Paper Model 434,8037.72,3,0.2,1001.38,Second Class,Card,0,1,2,4822.632,2679.24,2024,1,1,12.458508134147497,0
ORD-101381,2023-02-02,2023-02-04,CUST-2002,Customer 38,2,2,Delhi,New Delhi,1,Binders,Binders Model 377,10038.35,9,0.1,1114.32,First Class,Net Banking,1,3,2,6023.01,1115.3722222222225,2023,2,1,11.10062908744963,2
ORD-101382,2024-06-16,2024-06-17,CUST-5999,Customer 1366,2,2,Karnataka,Bengaluru,2,Laptops,Laptops Model 733,14413.73,1,0.05,-411.74,Same Day,Net Banking,0,4,2,8648.238,14413.73,2024,6,2,-2.8565818840785835,0
ORD-101383,2023-04-19,2023-04-24,CUST-1774,Customer 2,0,1,Tamil Nadu,Coimbatore,0,Chairs,Chairs Model 795,3904.56,6,0.15,1067.35,First Class,Cash,0,3,0,2342.736,650.76,2023,4,2,27.335986641260472,2
ORD-101384,2024-11-26,2024-11-30,CUST-2590,Customer 1143,1,2,Maharashtra,Nagpur,2,Accessories,Accessories Model 945,16197.22,6,0.0,211.72,Same Day,Net Banking,0,4,1,9718.332,2699.5366666666664,2024,11,4,1.307137891564108,1
ORD-101385,2024-03-18,2024-03-22,CUST-3654,Customer 849,2,1,Gujarat,Ahmedabad,2,Accessories,Accessories Model 131,22866.72,2,0.0,2102.61,Standard Class,UPI,1,0,1,13720.032,11433.36,2024,3,1,9.195066017338736,3
ORD-101386,2024-03-13,2024-03-16,CUST-5129,Customer 270,2,1,Telangana,Hyderabad,0,Chairs,Chairs Model 502,6930.31,5,0.1,2095.25,Same Day,Net Banking,0,0,0,4158.186,1386.062,2024,3,1,30.233135314293296,3
ORD-101387,2024-11-12,2024-11-15,CUST-3065,Customer 240,1,0,Delhi,New Delhi,1,Binders,Binders Model 725,7661.91,7,0.0,-934.98,Same Day,Cash,0,3,1,4597.146,1094.5585714285714,2024,11,4,-12.202962446700628,2
ORD-101388,2023-05-21,2023-05-24,CUST-5831,Customer 901,0,0,Delhi,New Delhi,0,Chairs,Chairs Model 610,3297.13,6,0.0,-231.62,First Class,Cash,0,3,0,1978.278,549.5216666666666,2023,5,2,-7.024897410778465,2
ORD-101389,2024-02-03,2024-02-06,CUST-3797,Customer 198,0,2,Gujarat,Surat,2,Accessories,Accessories Model 420,9434.66,10,0.05,286.72,Standard Class,Cash,1,0,0,5660.795999999999,943.466,2024,2,1,3.039007235024898,2
ORD-101390,2023-03-25,2023-03-27,CUST-5081,Customer 808,0,2,Tamil Nadu,Coimbatore,2,Accessories,Accessories Model 193,5610.4,10,0.05,-1004.28,Standard Class,Cash,1,4,2,3366.24,561.04,2023,3,1,-17.900327962355625,2
ORD-101391,2023-08-31,2023-09-07,CUST-9938,Customer 1499,0,0,Telangana,Hyderabad,2,Accessories,Accessories Model 669,12467.41,5,0.15,808.38,First Class,Net Banking,0,3,1,7480.446,2493.482,2023,8,3,6.483944941250829,0
ORD-101392,2024-07-21,2024-07-24,CUST-6122,Customer 208,1,1,Karnataka,Bengaluru,2,Laptops,Laptops Model 614,7770.79,6,0.3,-1422.3,First Class,Cash,0,3,1,4662.474,1295.131666666667,2024,7,3,-18.303158366137808,1
ORD-101393,2024-01-13,2024-01-18,CUST-1772,Customer 744,1,1,Maharashtra,Pune,0,Chairs,Chairs Model 364,8532.51,9,0.0,2290.33,Same Day,Cash,1,0,2,5119.506,948.0566666666668,2024,1,1,26.842394559162543,2
