Quantity_Sold,Unit_Price,Profit,Discount,Month,Region,Product_Category,Sales_Channel,Customer_Type,Actual_Sales,Predicted_Sales
1,12396.18,4958.472000000001,0.3,2,0,1,0,0,12396.18,16943.125917411628
8,1363.5425,-41451.692,0.15,2,3,2,0,1,10908.34,11136.755186634033
6,1677.2066666666667,-26164.424000000006,0.0,4,0,0,1,2,10063.24,9485.99871376371
5,2488.216,-24882.16,0.3,12,3,1,1,2,12441.08,11028.771903158791
10,1256.627,-62831.34999999999,0.1,7,2,2,1,0,12566.27,14205.066210994617
2,7945.0,-3178.0,0.1,9,1,0,0,2,15890.0,13689.25807211369
5,4397.128,-43971.28,0.0,8,3,0,1,2,21985.64,17473.41668435481
6,2472.508333333333,-38571.12999999999,0.1,1,3,1,1,1,14835.05,13454.473808838131
3,5664.759999999999,-13595.424,0.15,5,0,1,0,1,16994.28,13135.602858663155
4,677.0125,-3791.27,0.15,11,0,0,0,1,2708.05,5102.057740837085
6,3776.995,-58921.122,0.2,12,1,2,1,2,22661.97,19416.05907302381
6,1918.975,-29936.01,0.1,11,3,0,1,2,11513.85,10741.07290616811
10,1103.048,-55152.4,0.15,4,2,2,1,0,11030.48,12225.325742427656
5,2538.102,-25381.02,0.2,4,3,2,1,0,12690.51,11247.766757696161
3,2417.9133333333334,-5802.992,0.3,4,1,0,1,0,7253.74,8386.183604499904
7,1409.69,-31577.056,0.3,12,1,1,1,0,9867.83,9686.150295121333
4,1296.2825,-7259.182,0.1,11,0,1,1,0,5185.13,6446.500743530891
1,4600.0,1840.0,0.1,11,3,0,1,2,4600.0,10363.853901679315
8,184.76375,-5616.817999999999,0.2,1,0,1,1,0,1478.11,1195.837623270516
10,1795.039,-89751.95,0.05,8,1,0,0,0,17950.39,21419.42690099098
4,2952.42,-16533.552,0.0,8,3,0,0,1,11809.68,10445.885148791305
9,252.34666666666664,-9992.928,0.0,10,3,0,1,1,2271.12,1323.1268129237897
2,4841.67,-1936.668,0.3,4,2,0,0,0,9683.34,10757.525548180854
9,260.7055555555555,-10323.94,0.3,12,3,0,1,0,2346.35,1562.254657691611
2,5323.04,-2129.2160000000003,0.1,1,3,2,1,0,10646.08,11071.788227505955
6,1629.506666666667,-25420.304,0.0,7,3,0,0,1,9777.04,9433.351320333504
10,171.648,-8582.4,0.05,4,0,0,0,0,1716.48,-59.667038685370244
9,2497.3355555555554,-98894.48799999998,0.0,1,0,2,1,1,22476.02,25110.57139193055
4,3941.895,-22074.612,0.3,3,3,2,1,2,15767.58,12704.509714449912
4,5835.37,-32678.072000000004,0.1,6,3,0,1,2,23341.48,17085.65807340321
2,12061.225,-4824.489999999998,0.0,3,3,0,1,2,24122.45,17987.315187269
9,84.90555555555555,-3362.26,0.05,12,3,1,0,1,764.15,-490.2488558051964
5,4771.282,-47712.81999999999,0.15,12,2,1,0,0,23856.41,18773.600844938122
1,17941.98,7176.792,0.0,4,0,0,0,2,17941.98,21389.109341896135
8,2788.2325,-84762.268,0.0,8,2,0,1,0,22305.86,23078.750985630923
7,1447.3085714285714,-32419.712000000003,0.0,4,2,1,0,1,10131.16,9918.4994811005
1,19914.13,7965.652000000002,0.15,4,0,1,0,1,19914.13,23068.13408897709
10,827.695,-41384.75,0.1,7,1,1,1,1,8276.95,8513.456573569601
8,924.37,-28100.848,0.05,8,2,2,0,0,7394.96,7336.255322786632
5,257.246,-2572.46,0.3,2,0,1,0,0,1286.23,3552.6796210956427
5,1421.8719999999998,-14218.72,0.0,8,0,1,0,2,7109.36,7230.890346097487
6,2160.91,-33710.196,0.3,12,3,2,1,1,12965.46,11880.807688188055
6,3981.098333333333,-62105.134000000005,0.1,8,3,2,0,0,23886.59,20586.478558543873
2,8131.03,-3252.412000000002,0.3,10,1,2,0,2,16262.06,13827.858671949669
6,1853.4533333333327,-28913.872,0.05,2,1,2,1,0,11120.72,10359.383044590477
2,2089.68,-835.8719999999994,0.0,8,3,2,0,2,4179.36,7592.079617010244
10,531.492,-26574.60000000001,0.3,6,2,0,0,2,5314.92,4797.908738137518
6,1218.005,-19000.878,0.0,10,2,0,0,1,7308.03,7398.4182995013325
8,2736.93125,-83202.71,0.2,7,2,1,1,1,21895.45,22640.78678463711
3,6374.16,-15297.984,0.2,9,1,1,1,2,19122.48,14162.973138888228
6,738.1716666666666,-11515.478000000005,0.1,5,0,1,1,1,4429.03,5017.169798354462
6,2708.4216666666666,-42251.378,0.1,4,1,0,1,2,16250.53,14488.701622366314
2,9550.15,-3820.0599999999977,0.05,11,1,0,1,0,19100.3,15339.039708589966
6,71.99333333333333,-1123.096,0.05,4,0,0,0,1,431.96,1931.1992634627895
6,2403.4266666666667,-37493.456,0.0,3,2,1,1,0,14420.56,13057.348747988486
6,3026.971666666667,-47220.758,0.2,7,2,0,0,1,18161.83,16139.526383579398
7,1124.3657142857144,-25185.792,0.2,12,0,2,1,0,7870.56,7696.985717619204
4,4389.2725,-24579.926000000003,0.05,9,0,2,1,0,17557.09,13516.094752696728
6,3280.6366666666668,-51177.93199999999,0.3,11,2,2,1,0,19683.82,17224.73806485581
5,3165.862,-31658.619999999995,0.05,10,1,2,0,1,15829.31,13161.214672061975
5,1037.652,-10376.52,0.2,4,2,1,0,1,5188.26,6181.287792915238
5,2271.28,-22712.8,0.1,3,3,2,0,0,11356.4,10346.353859122246
10,957.243,-47862.15,0.3,3,3,2,0,1,9572.43,10412.633707775682
10,1161.405,-58070.24999999999,0.15,3,1,1,1,0,11614.05,13029.28177074558
3,4703.25,-11287.800000000005,0.1,4,1,2,0,2,14109.75,11601.327475778624
5,3222.696,-32226.960000000003,0.05,3,1,2,0,1,16113.48,13424.235952844389
8,2901.34125,-88200.774,0.3,5,3,1,0,0,23210.73,24205.63336809528
3,342.48,-821.9520000000002,0.1,10,3,1,0,2,1027.44,5063.441114177947
4,170.7725,-956.326,0.3,2,1,1,0,1,683.09,4068.1340112423327
2,5538.495,-2215.398000000001,0.05,9,3,1,1,2,11076.99,11177.899794965684
10,180.709,-9035.45,0.15,8,3,1,1,2,1807.09,13.21325527783938
4,1839.415,-10300.723999999998,0.3,8,3,2,1,0,7357.66,7881.4046473463695
10,1369.794,-68489.69999999998,0.0,9,3,1,1,1,13697.94,15707.404178164299
5,723.028,-7230.279999999999,0.1,4,3,0,0,2,3615.14,5140.169290318848
3,78.74,-188.97600000000003,0.05,6,0,2,0,1,236.22,4525.764703211273
6,265.61333333333334,-4143.567999999999,0.2,3,2,0,1,1,1593.68,2979.3072715246153
9,2523.345555555556,-99924.484,0.2,4,3,1,1,2,22710.11,25600.443289629497
7,3425.4871428571428,-76730.912,0.3,2,1,2,1,1,23978.41,22664.189171238733
4,1747.99,-9788.744000000002,0.15,11,3,1,1,2,6991.96,7561.674918465747
7,2477.5914285714284,-55498.048,0.2,4,1,1,1,2,17343.14,16521.98845076013
3,3829.713333333333,-9191.312000000002,0.1,4,0,0,1,1,11489.14,10362.766991312272
9,1950.1566666666668,-77226.204,0.2,10,2,0,0,2,17551.41,19482.160292565026
10,213.17800000000005,-10658.9,0.3,7,3,2,0,2,2131.78,489.9553969961544
8,719.19625,-21863.566,0.15,9,3,1,0,1,5753.57,5713.796413890587
9,967.21,-38301.516,0.3,9,2,0,0,2,8704.89,9046.917835190405
7,1071.9857142857145,-24012.48,0.05,12,1,2,0,2,7503.9,7295.769436235771
2,11674.22,-4669.687999999998,0.2,6,1,0,0,0,23348.44,17675.158034798118
2,2309.715,-923.8859999999996,0.1,12,3,2,0,0,4619.43,7899.841321551989
9,1807.2511111111112,-71567.14400000001,0.05,1,0,1,1,0,16265.26,17872.569822917103
4,2520.2675,-14113.498,0.0,1,0,0,1,0,10081.07,9392.371090075947
6,1850.9116666666664,-28874.221999999994,0.15,5,0,1,1,1,11105.47,10343.602926019614
8,1211.97375,-36844.002,0.05,12,0,2,0,0,9695.79,9627.999488178917
8,2578.25,-78378.8,0.2,4,2,0,1,0,20626.0,21440.797766296084
5,1852.904,-18529.04,0.0,5,3,2,1,0,9264.52,8827.837006972899
7,1492.5785714285714,-33433.759999999995,0.1,3,0,0,0,1,10448.05,10242.553422826753
1,24922.97,9969.188000000002,0.3,5,2,2,0,0,24922.97,27347.66106747461
2,5005.71,-2002.284,0.3,2,2,1,0,2,10011.42,10803.219638594577
3,4671.58,-11211.792,0.05,8,1,2,1,0,14014.74,11532.62046136789
5,1953.158,-19531.58,0.2,7,2,1,1,2,9765.79,9178.662802806823
1,20880.9,8352.36,0.1,1,3,2,0,0,20880.9,23983.464235957654
6,269.9316666666667,-4210.934,0.1,9,3,1,1,2,1619.59,2834.9751855768545
7,3298.4485714285715,-73885.248,0.15,10,1,0,1,1,23089.14,21830.07725402627
8,1662.70375,-50546.194,0.0,7,2,1,1,0,13301.63,13560.599953388562
1,9791.43,3916.572,0.3,11,1,2,0,1,9791.43,14626.385099577483
5,2109.78,-21097.8,0.1,9,1,1,1,1,10548.9,9641.747111817334
9,1555.986666666667,-61617.07199999999,0.0,9,1,0,1,1,14003.88,15158.076830504457
6,3787.508333333333,-59085.130000000005,0.0,1,3,1,0,0,22725.05,19755.282693669455
9,1356.1755555555555,-53704.552,0.05,5,0,0,0,2,12205.58,13042.440399572974
3,4731.753333333333,-11356.207999999997,0.3,5,1,1,0,2,14195.26,11786.89093549654
3,7557.400000000001,-18137.76,0.1,2,3,0,1,0,22672.2,16217.519785394237
4,3493.76,-19565.056,0.2,8,1,2,0,0,13975.04,11605.175267960443
2,3777.145,-1510.8579999999993,0.15,3,0,0,0,1,7554.29,9482.446460863082
5,1017.488,-10174.879999999996,0.0,8,0,1,1,2,5087.44,5823.571551095305
3,2080.76,-4993.824,0.3,9,1,0,0,0,6242.28,7860.034301989995
5,546.448,-5464.48,0.05,1,0,2,1,0,2732.24,4332.274619048806
2,7607.29,-3042.9159999999997,0.0,1,2,1,0,1,15214.58,13395.994006380595
1,22888.93,9155.572,0.2,11,0,2,0,1,22888.93,25427.571571249122
7,2362.724285714285,-52925.024,0.3,12,2,1,0,2,16539.07,15825.187016010776
5,4463.2,-44632.0,0.1,12,3,0,0,2,22316.0,17737.43983965538
2,3523.37,-1409.348,0.15,9,2,2,0,0,7046.74,9156.50177744208
6,2772.0483333333336,-43243.954,0.3,8,1,2,1,1,16632.29,14748.251965765845
2,1250.35,-500.1399999999999,0.15,2,0,0,1,2,2500.7,6819.058763515686
7,1395.8914285714286,-31267.968,0.3,12,0,0,0,1,9771.24,9616.740921667662
7,2207.458571428572,-49447.07199999999,0.2,2,2,2,0,2,15452.21,14817.203706997858
9,1966.1933333333336,-77861.256,0.15,4,2,1,0,0,17695.74,19704.911579478467
5,917.896,-9178.96,0.05,1,2,1,0,0,4589.48,5779.0779388935425
6,1868.075,-29141.970000000005,0.3,2,3,2,0,2,11208.45,10582.924859393243
4,5794.81,-32450.936,0.3,12,1,2,0,0,23179.24,16917.70645442209
10,799.072,-39953.6,0.05,12,2,2,1,2,7990.72,8001.763164271644
10,1242.621,-62131.04999999998,0.2,11,2,2,1,2,12426.21,13945.127730825587
1,22375.3,8950.12,0.15,11,2,2,0,0,22375.3,25103.969777998624
3,4395.406666666667,-10548.975999999995,0.15,2,3,1,1,2,13186.22,11289.829556844345
10,364.589,-18229.45,0.0,12,0,0,0,0,3645.89,2390.533805719032
8,602.91875,-18328.730000000003,0.05,9,1,2,0,1,4823.35,4541.368694402729
5,2757.85,-27578.5,0.3,2,0,0,1,0,13789.25,12057.082758451805
10,326.209,-16310.45,0.3,12,2,0,0,1,3262.09,2060.896819609424
3,569.5466666666667,-1366.9119999999996,0.2,8,1,0,0,1,1708.64,5490.221723928731
7,3536.268571428572,-79212.416,0.0,7,0,0,1,0,24753.88,23322.247291932938
9,2067.05,-81855.18000000001,0.05,8,3,1,1,2,18603.45,20625.633479484677
3,3410.146666666667,-8184.352000000001,0.1,10,2,0,1,0,10230.44,9789.88187696021
6,4013.786666666667,-62615.072,0.05,10,1,1,1,1,24082.72,20603.506687331115
2,5604.58,-2241.8320000000003,0.0,6,1,2,1,2,11209.16,11103.046486557787
4,4151.485,-23248.315999999995,0.3,5,3,1,1,1,16605.94,13271.990037934354
3,2632.66,-6318.383999999998,0.15,3,0,0,0,0,7897.98,8650.710217052569
7,2883.488571428571,-64590.14399999999,0.0,6,1,0,0,0,20184.42,19208.166740388555
10,660.472,-33023.6,0.3,5,0,2,0,2,6604.72,6298.181530096037
6,1131.25,-17647.5,0.0,10,1,1,0,2,6787.5,6837.750930583668
9,2703.087777777778,-107042.276,0.3,9,3,1,0,2,24327.79,27548.47221690009
5,2423.15,-24231.5,0.2,5,1,0,0,0,12115.75,10928.455511891674
4,1878.0875,-10517.29,0.05,2,0,0,1,1,7512.35,7883.434220767002
8,2865.30375,-87105.234,0.2,5,2,2,0,1,22922.43,23711.88045377307
9,2015.6722222222224,-79820.62,0.15,4,1,2,0,1,18141.05,20085.804524928943
5,2182.972,-21829.72,0.0,3,3,2,0,0,10914.86,10003.361596586026
1,9911.72,3964.688,0.2,5,2,2,0,2,9911.72,14747.073070931328
8,336.54875,-10231.082,0.3,6,0,0,0,0,2692.39,2566.993592026194
6,3746.2316666666666,-58441.21399999999,0.05,7,3,0,0,1,22477.39,19545.934308515047
7,2728.5442857142857,-61119.39200000001,0.15,10,0,1,0,2,19099.81,18049.48009577418
9,956.13,-37862.748,0.2,5,2,2,0,1,8605.17,8834.357107151603
6,1613.63,-25172.628000000004,0.0,11,1,2,0,1,9681.78,9101.36131278356
1,24573.91,9829.564,0.0,7,1,2,0,1,24573.91,26824.26187248573
5,4160.426,-41604.26,0.0,3,3,1,1,1,20802.13,16695.444694153182
1,9653.94,3861.576,0.2,4,0,2,1,0,9653.94,14498.1545271061
2,11322.965,-4529.1860000000015,0.1,1,3,0,1,0,22645.93,17370.18512431955
8,1532.515,-46588.456,0.3,2,2,1,1,2,12260.12,12569.157280914886
9,2475.7744444444447,-98040.668,0.0,5,3,1,1,1,22281.97,25034.48387513042
8,2324.91375,-70677.378,0.15,11,2,1,0,0,18599.31,19190.238003103885
5,3191.072,-31910.72,0.2,7,2,0,1,1,15955.36,13478.713380227997
2,1154.835,-461.9339999999997,0.1,11,2,2,0,2,2309.67,6601.395255178057
4,5808.6875,-32528.65,0.1,2,1,1,1,0,23234.75,16991.283415829974
3,2695.523333333333,-6469.256000000001,0.3,5,0,1,1,2,8086.57,8611.975348287187
10,1091.233,-54561.65,0.0,3,2,0,1,1,10912.33,12104.460163912085
9,788.5777777777778,-31227.68,0.3,3,2,0,0,0,7097.2,7279.165582272203
6,3023.125,-47160.75,0.2,1,0,0,0,2,18138.75,16056.301947666027
4,3077.27,-17232.712,0.15,3,2,0,1,0,12309.08,10809.059427407261
1,24133.53,9653.411999999998,0.05,3,0,0,1,0,24133.53,26609.500342426305
2,6431.185,-2572.4739999999983,0.15,8,2,0,0,2,12862.37,12207.88411058547
2,3639.15,-1455.659999999999,0.0,10,1,1,1,2,7278.3,9107.154145280434
3,6017.256666666667,-14441.416,0.2,6,0,2,1,0,18051.77,13620.668990524093
1,7936.65,3174.66,0.1,1,1,2,0,2,7936.65,13058.672356519837
10,1482.176,-74108.8,0.2,7,0,1,1,0,14821.76,17211.374299546704
2,896.48,-358.5920000000001,0.3,10,1,2,1,0,1792.96,6431.562948049602
8,2793.985,-84937.144,0.2,1,3,2,0,1,22351.88,23195.540885010898
10,1121.633,-56081.65,0.15,2,3,2,1,1,11216.33,12495.330228397826
2,2634.8,-1053.92,0.15,10,1,2,0,2,5269.6,8111.7390564849975
4,3664.2625,-20519.87,0.3,3,1,0,0,2,14657.05,12144.328137556677
10,34.144,-1707.1999999999998,0.0,10,0,0,1,1,341.44,-2036.5608915177218
9,1850.973333333333,-73298.544,0.1,5,0,1,1,0,16658.76,18320.743188907574
3,4017.14,-9641.136,0.3,4,2,2,1,0,12051.42,10730.277332862515
4,5441.53,-30472.568000000003,0.3,12,1,1,0,1,21766.12,16128.518357387007
1,13495.4,5398.16,0.3,2,2,0,1,1,13495.4,17932.36403862114
5,1584.484,-15844.840000000002,0.15,11,2,0,0,1,7922.42,8007.587287777582
2,4249.65,-1699.8599999999988,0.1,2,2,2,1,1,8499.3,9876.062576699647
1,21469.65,8587.86,0.15,10,1,2,0,1,21469.65,24279.029032736173
5,1167.456,-11674.56,0.1,10,1,0,1,2,5837.28,6463.503366740031
7,2477.158571428572,-55488.352,0.3,9,0,1,0,0,17340.11,16584.229743196247
4,5314.4925,-29761.158,0.3,4,3,2,0,0,21257.97,15976.087923840914
7,3158.6157142857146,-70752.992,0.0,12,1,2,1,0,22110.31,20753.087816052343
4,1551.87,-8690.472,0.05,7,3,1,0,1,6207.48,7181.39645290132
7,3251.7457142857143,-72839.104,0.05,12,0,1,1,2,22762.22,21318.452196422506
9,858.7344444444444,-34005.88399999999,0.0,3,3,1,0,1,7728.61,7835.881003878422
9,392.0222222222222,-15524.079999999998,0.15,1,0,2,0,2,3528.2,2707.9740811223037
9,2244.0788888888887,-88865.524,0.0,7,1,1,0,2,20196.71,22453.375968454744
2,6467.39,-2586.956,0.2,12,2,2,0,1,12934.78,12135.843744030439
8,2847.77625,-86572.39799999999,0.1,12,2,0,0,0,22782.21,23619.44926342403
2,5375.615,-2150.245999999999,0.1,11,0,0,1,0,10751.23,11025.988838216057
4,716.64,-4013.184,0.1,2,2,1,1,2,2866.56,5207.671301585582
8,411.72375,-12516.401999999998,0.05,12,0,0,1,0,3293.79,2992.953431773474
9,478.5577777777778,-18950.888,0.0,5,2,0,0,0,4307.02,3819.865504735543
5,2158.956,-21589.560000000005,0.0,6,1,2,1,0,10794.78,9769.017528793898
10,1832.683,-91634.15,0.0,3,3,2,1,2,18326.83,21787.3838030021
6,874.2883333333333,-13638.898,0.05,8,3,2,0,0,5245.73,5754.009133165191
10,1655.0580000000002,-82752.9,0.15,8,2,1,1,1,16550.58,19513.698188582115
4,1834.92,-10275.552,0.15,3,0,2,1,1,7339.68,7687.517958868275
2,5791.46,-2316.5840000000007,0.15,6,2,0,0,0,11582.92,11648.393861731372
7,3429.7200000000003,-76825.728,0.1,7,1,1,1,0,24008.04,22657.86576449869
10,2236.0950000000003,-111804.75,0.15,5,2,2,0,1,22360.95,27202.19080488632
10,1265.906,-63295.3,0.1,6,2,1,1,1,12659.06,14363.789091365623
6,284.53000000000003,-4438.668,0.2,10,1,2,0,0,1707.18,2901.7675112626903
2,9519.19,-3807.676,0.3,8,2,0,0,0,19038.38,15526.226859661278
5,667.966,-6679.66,0.15,7,1,2,1,0,3339.83,4770.593209494809
4,4293.345,-24042.732,0.1,7,3,2,0,1,17173.38,13463.51523185582
3,1277.1366666666663,-3065.1280000000006,0.1,5,0,2,0,2,3831.41,6340.251452654689
9,2465.01,-97614.396,0.2,6,1,1,0,1,22185.09,24947.346287035813
5,2154.15,-21541.5,0.15,8,2,2,0,1,10770.75,9838.762986454109
10,2292.2470000000003,-114612.35,0.15,10,0,2,1,0,22922.47,27811.04100627735
10,2370.001,-118500.05,0.3,7,2,0,0,0,23700.01,29188.02903095675
4,1430.305,-8009.708,0.1,4,1,0,1,0,5721.22,6934.144033977556
6,3533.9966666666664,-55130.34800000001,0.1,6,2,0,0,2,21203.98,18483.933804615655
10,431.807,-21590.35,0.1,12,2,2,0,0,4318.07,3279.6729991018183
6,1295.131666666667,-20204.054,0.3,7,1,2,0,1,7770.79,7754.235687265346
2,5711.9,-2284.76,0.1,9,2,2,0,0,11423.8,11384.678328534548
1,11096.91,4438.764,0.1,6,1,2,1,2,11096.91,15598.904986217385
6,1644.5383333333332,-25654.798,0.2,7,1,2,0,2,9867.23,9337.198644094622
3,5076.276666666667,-12183.064,0.1,5,1,1,0,1,15228.83,12262.314086784922
8,972.6025,-29567.115999999995,0.15,11,1,0,1,1,7780.82,7766.468347126279
1,5832.95,2333.18,0.05,1,2,2,0,0,5832.95,11409.216537711109
6,2985.138333333334,-46568.158,0.05,3,3,2,0,1,17910.83,15827.97363026658
7,436.7514285714286,-9783.232,0.3,2,0,1,0,2,3057.26,3436.509205691993
2,7612.385,-3044.953999999998,0.3,4,2,0,1,0,15224.77,13569.455571568582
5,1096.846,-10968.46,0.2,8,3,1,1,0,5484.23,6387.228738125778
7,2494.1671428571426,-55869.344,0.3,9,3,0,1,0,17459.17,16851.35065168543
7,489.6171428571429,-10967.424,0.15,1,0,0,1,0,3427.32,3827.9619837694604
3,2798.9300000000003,-6717.432000000001,0.0,6,2,0,0,1,8396.79,8854.908469757018
8,2372.025,-72109.56,0.15,7,1,1,0,1,18976.2,19544.426791562033
7,3530.8585714285714,-79091.23199999999,0.1,10,2,2,1,1,24716.01,23218.093402224855
5,4290.31,-42903.09999999999,0.0,10,1,1,0,0,21451.55,17054.828905911978
1,21764.55,8705.82,0.15,3,1,1,0,0,21764.55,24698.56814661617
1,16718.89,6687.555999999999,0.1,2,1,0,0,0,16718.89,20557.305441508826
5,4573.682,-45736.81999999999,0.15,7,3,0,0,0,22868.41,18262.128283923055
8,2761.25125,-83942.038,0.0,5,0,1,1,2,22090.01,22652.836688340867
9,1116.9466666666667,-44231.088,0.2,8,3,1,1,0,10052.52,10630.735572836034
10,890.1809999999999,-44509.05,0.0,4,2,1,0,1,8901.81,9406.294715950346
2,5648.56,-2259.423999999999,0.1,8,0,2,0,0,11297.12,11243.452152247306
2,2276.025,-910.41,0.0,1,3,1,0,1,4552.05,7958.0484796779
9,1395.721111111111,-55270.55599999999,0.05,10,1,2,0,2,12561.49,13327.312145094034
10,1773.09,-88654.5,0.0,4,0,1,0,2,17730.9,20961.300025371605
2,4826.415,-1930.565999999999,0.1,12,1,1,1,2,9652.83,10351.326227930822
3,4344.943333333334,-10427.863999999996,0.15,7,1,0,1,1,13034.83,11180.704664222629
5,427.518,-4275.18,0.15,8,0,0,0,0,2137.59,4068.980596929557
8,1092.82,-33221.728,0.3,6,2,0,0,2,8742.56,8933.647655781886
10,1655.857,-82792.85,0.3,1,3,2,0,1,16558.57,19674.87339900188
7,2850.9842857142858,-63862.048,0.05,2,3,0,1,2,19956.89,19032.335097529012
3,795.4733333333334,-1909.1360000000004,0.0,8,1,2,0,2,2386.42,5577.343918706818
3,498.8666666666666,-1197.2799999999995,0.15,8,2,0,0,2,1496.6,5364.982886260148
6,475.6716666666667,-7420.477999999999,0.3,8,0,1,0,1,2854.03,3859.5743888233806
1,18801.9,7520.760000000002,0.3,7,3,1,0,2,18801.9,22269.06463445119
10,1062.1799999999998,-53108.99999999999,0.2,9,0,2,1,2,10621.8,11491.977382041054
8,2640.23625,-80263.182,0.1,4,1,0,0,1,21121.89,21872.79183161359
4,4340.4525,-24306.534,0.2,11,0,2,0,1,17361.81,13446.410665876232
8,1176.8575,-35776.468,0.05,9,1,2,1,0,9414.86,9369.37287351678
2,5924.18,-2369.6720000000005,0.0,7,2,0,1,2,11848.36,11594.578600501827
6,1855.3416666666665,-28943.33,0.0,2,2,2,1,1,11132.05,10350.584930071936
3,552.3166666666667,-1325.5599999999995,0.0,9,1,0,1,0,1656.95,5369.082370926199
3,5641.013333333333,-13538.432,0.0,7,3,0,1,1,16923.04,13171.491468399701
4,936.3175,-5243.377999999999,0.0,1,3,0,1,2,3745.27,5788.955665086957
5,443.456,-4434.560000000001,0.1,7,1,2,0,2,2217.28,3946.2812817424115
10,124.896,-6244.8,0.2,9,3,1,0,2,1248.96,-676.7552378352993
8,234.2475,-7121.124,0.2,4,2,2,0,2,1873.98,1561.4430350869834
2,11918.135,-4767.254000000001,0.15,8,3,1,1,1,23836.27,17829.516412863144
3,663.2166666666667,-1591.7199999999998,0.05,9,0,1,1,0,1989.65,5451.445847840993
9,373.75444444444446,-14800.676,0.0,12,0,1,0,1,3363.79,2440.966095613293
9,135.83555555555554,-5379.088,0.05,4,1,0,1,0,1222.52,114.88688996775363
8,938.09625,-28518.126,0.1,10,1,0,0,1,7504.77,7501.185585387166
7,669.7085714285714,-15001.472000000002,0.0,1,3,2,1,1,4687.96,4882.500923957022
2,9137.115,-3654.846000000002,0.2,5,3,1,1,1,18274.23,15022.367567438414
1,19394.83,7757.932000000002,0.05,4,3,0,1,1,19394.83,22750.36528950889
1,13810.06,5524.023999999999,0.0,10,0,2,1,2,13810.06,17727.38341911175
7,1538.577142857143,-34464.128000000004,0.3,5,2,0,0,1,10770.04,10692.158576891637
7,3161.377142857142,-70814.848,0.05,7,0,2,1,1,22129.64,20760.84244392847
4,6038.6125,-33816.23,0.15,12,0,2,1,2,24154.45,17256.92819252609
3,6895.346666666667,-16548.832000000002,0.3,11,3,2,1,1,20686.04,15039.01610782408
1,15281.84,6112.736000000001,0.15,8,2,0,0,1,15281.84,19328.228466940098
8,202.2125,-6147.26,0.2,8,1,2,1,0,1617.7,1250.2835041479793
8,2920.86125,-88794.182,0.2,9,3,2,0,0,23366.89,24220.911839499284
6,3009.808333333333,-46953.01,0.0,1,2,0,0,0,18058.85,16069.751486288465
7,2216.3942857142856,-49647.232,0.05,1,3,1,1,0,15514.76,14968.832418811333
8,3072.13625,-93392.942,0.15,7,2,0,1,2,24577.09,25463.212853232573
2,3711.725,-1484.6899999999996,0.0,1,0,2,1,0,7423.45,9242.305527367134
6,966.21,-15072.876000000002,0.2,6,1,1,0,1,5797.26,6217.570342934303
7,347.63142857142856,-7786.943999999999,0.2,8,3,1,1,1,2433.42,2890.2728318408554
2,4709.02,-1883.608,0.05,7,0,1,0,2,9418.04,10252.607817189175
6,2047.6866666666667,-31943.912,0.05,10,0,0,0,1,12286.12,11289.308432388965
3,4744.446666666667,-11386.671999999997,0.15,2,1,2,0,0,14233.34,11783.986282108532
8,1769.16625,-53782.654,0.2,6,0,0,0,0,14153.33,14568.517795569627
4,449.35,-2516.36,0.1,10,1,1,0,1,1797.4,4543.1235933618045
8,1637.23,-49771.792,0.1,4,0,1,0,1,13097.84,13331.65355980019
5,4263.868,-42638.67999999999,0.15,12,3,1,0,2,21319.34,17018.65109023041
7,526.0828571428572,-11784.256,0.2,1,0,2,0,0,3682.58,3991.3183986915906
3,2596.7833333333333,-6232.280000000001,0.15,8,1,2,1,1,7790.35,8383.39263876335
3,3783.963333333333,-9081.512,0.3,12,2,2,0,2,11351.89,10253.921045062021
2,852.825,-341.1299999999999,0.0,10,1,0,1,2,1705.65,6307.522163817904
9,970.2355555555556,-38421.328,0.15,7,3,0,1,2,8732.12,9040.279268385108
6,760.6616666666667,-11866.322,0.2,7,3,1,0,2,4563.97,5274.74806855455
6,2308.0750000000003,-36005.97,0.05,11,1,1,0,0,13848.45,12537.73096920543
4,842.79,-4719.624,0.3,11,1,0,0,2,3371.16,5554.073028895729
10,2308.002,-115400.1,0.2,9,2,2,0,0,23080.02,28174.13100905117
10,2163.459,-108172.95,0.3,4,3,2,0,1,21634.59,26359.90058504857
2,7717.805,-3087.1219999999994,0.05,9,3,2,1,2,15435.61,13353.465083684874
3,5014.796666666666,-12035.512000000002,0.3,10,1,0,1,0,15044.39,12273.312726604643
9,1628.7333333333331,-64497.84,0.15,2,3,1,1,1,14658.6,16091.419837094641
6,161.56833333333333,-2520.466,0.3,8,1,0,1,2,969.41,2394.5738418395013
8,826.94625,-25139.166,0.05,10,2,2,1,0,6615.57,6460.40928204531
8,3116.4175,-94739.092,0.3,10,1,2,0,2,24931.34,25734.464164171055
5,2997.422,-29974.22,0.15,12,3,1,1,2,14987.11,12689.283742331161
2,10417.41,-4166.964,0.3,12,0,0,1,2,20834.82,16208.587953029903
2,5559.44,-2223.7760000000017,0.15,1,3,0,1,1,11118.88,11427.5393269739
4,5488.725,-30736.86,0.05,11,1,0,1,0,21954.9,16205.700074932465
3,4589.72,-11015.327999999998,0.05,5,1,0,1,0,13769.16,11568.2763367526
7,1149.3914285714286,-25746.368,0.15,1,1,1,1,1,8045.74,8015.9040422161725
