Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
ORD-100112,2024-04-02,2024-04-03,CUST-7655,Customer 745,Home Office,South,Telangana,Hyderabad,Technology,Accessories,Accessories Model 131,7008.97,2,0.0,1185.58,Second Class,Cash,Online,Eve,Bank Transfer,4205.382,3504.485
ORD-100113,2023-02-05,2023-02-07,CUST-8371,Customer 760,Corporate,West,Maharashtra,Mumbai,Technology,Accessories,Accessories Model 881,9181.33,1,0.2,852.05,Standard Class,UPI,Retail,Charlie,Bank Transfer,5508.798,9181.33
ORD-100114,2024-06-26,2024-06-29,CUST-9176,Customer 1061,Corporate,North,Delhi,New Delhi,Technology,Accessories,Accessories Model 368,6390.37,1,0.0,1307.61,First Class,Cash,Online,Alice,Bank Transfer,3834.222,6390.37
ORD-100115,2023-08-08,2023-08-13,CUST-8292,Customer 180,Home Office,East,Tamil Nadu,Coimbatore,Furniture,Chairs,Chairs Model 783,3566.06,8,0.0,-374.58,First Class,Card,Retail,Eve,Bank Transfer,2139.636,445.7575
ORD-100116,2024-07-17,2024-07-22,CUST-9335,Customer 460,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Model 911,17797.18,3,0.3,3141.79,Second Class,UPI,Online,Charlie,Bank Transfer,10678.308,5932.393333333333
ORD-100117,2024-05-20,2024-05-21,CUST-8842,Customer 1077,Corporate,West,Tamil Nadu,Coimbatore,Office Supplies,Storage,Storage Model 943,3418.33,2,0.0,-102.17,Standard Class,UPI,Online,Bob,Credit Card,2050.998,1709.165
ORD-100118,2023-11-21,2023-11-27,CUST-3981,Customer 1573,Consumer,West,Maharashtra,Pune,Office Supplies,Storage,Storage Model 614,13030.53,9,0.05,1848.86,Standard Class,Card,Retail,Bob,Bank Transfer,7818.318,1447.8366666666668
ORD-100119,2024-06-14,2024-06-16,CUST-9501,Customer 582,Consumer,East,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 301,23381.5,6,0.05,7274.35,First Class,UPI,Retail,David,Bank Transfer,14028.9,3896.9166666666665
ORD-100120,2024-10-02,2024-10-05,CUST-6531,Customer 1726,Home Office,North,Gujarat,Ahmedabad,Technology,Laptops,Laptops Model 945,4382.17,3,0.2,-639.09,Standard Class,Card,Online,David,PayPal,2629.302,1460.7233333333334
ORD-100121,2023-02-16,2023-02-22,CUST-9159,Customer 1285,Home Office,East,Gujarat,Surat,Technology,Phones,Phones Model 757,19220.58,10,0.15,2334.25,First Class,Cash,Online,Alice,Credit Card,11532.348,1922.058
ORD-100122,2023-09-08,2023-09-15,CUST-8933,Customer 952,Consumer,East,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 721,2009.73,3,0.0,83.97,Second Class,Net Banking,Online,David,Bank Transfer,1205.838,669.91
ORD-100123,2023-11-23,2023-11-29,CUST-3007,Customer 548,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Tables,Tables Model 244,12971.51,6,0.0,-869.66,Standard Class,Card,Retail,Alice,PayPal,7782.906,2161.918333333333
ORD-100124,2023-10-25,2023-10-29,CUST-3610,Customer 1021,Home Office,West,Gujarat,Surat,Furniture,Chairs,Chairs Model 610,20374.25,6,0.2,-2762.57,First Class,Cash,Retail,Eve,Credit Card,12224.55,3395.708333333333
ORD-100125,2023-01-24,2023-01-25,CUST-8710,Customer 586,Home Office,North,Delhi,New Delhi,Furniture,Chairs,Chairs Model 967,14666.93,1,0.0,-663.74,Standard Class,Cash,Online,Alice,Bank Transfer,8800.158,14666.93
ORD-100126,2023-05-18,2023-05-21,CUST-6939,Customer 1134,Corporate,North,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 495,1322.01,10,0.0,144.1,Same Day,Net Banking,Online,David,Credit Card,793.206,132.201
ORD-100127,2024-09-30,2024-10-06,CUST-3363,Customer 408,Home Office,West,Gujarat,Ahmedabad,Furniture,Chairs,Chairs Model 612,9968.81,9,0.1,2954.97,Standard Class,Card,Online,David,Credit Card,5981.285999999999,1107.6455555555556
ORD-100128,2023-02-09,2023-02-11,CUST-6218,Customer 333,Corporate,East,Telangana,Hyderabad,Office Supplies,Storage,Storage Model 707,11533.32,9,0.2,-1881.32,First Class,Cash,Online,Bob,Credit Card,6919.991999999999,1281.48
ORD-100129,2024-12-26,2024-12-31,CUST-1436,Customer 1223,Corporate,East,Tamil Nadu,Coimbatore,Furniture,Tables,Tables Model 771,8414.74,7,0.0,1018.49,Second Class,Card,Retail,Alice,Credit Card,5048.844,1202.1057142857142
ORD-100130,2024-08-20,2024-08-24,CUST-8225,Customer 643,Corporate,South,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Model 522,6206.47,2,0.2,-838.3,Second Class,Cash,Retail,Charlie,Credit Card,3723.882,3103.235
ORD-100131,2024-05-28,2024-06-04,CUST-6325,Customer 1357,Corporate,West,Gujarat,Surat,Technology,Laptops,Laptops Model 421,1744.58,9,0.05,-167.41,Second Class,Cash,Retail,David,Credit Card,1046.7479999999998,193.8422222222222
ORD-100132,2024-06-29,2024-07-02,CUST-4150,Customer 505,Corporate,East,Gujarat,Surat,Technology,Laptops,Laptops Model 330,17082.5,5,0.3,1290.45,First Class,Net Banking,Retail,Eve,Bank Transfer,10249.5,3416.5
ORD-100133,2024-12-22,2024-12-24,CUST-9899,Customer 778,Corporate,East,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 891,8850.32,5,0.3,-900.22,Second Class,Net Banking,Retail,David,Credit Card,5310.192,1770.064
ORD-100134,2023-02-13,2023-02-16,CUST-9824,Customer 556,Home Office,East,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 240,16468.11,8,0.3,-2343.53,Standard Class,UPI,Online,Bob,Bank Transfer,9880.866,2058.51375
ORD-100135,2023-09-06,2023-09-07,CUST-2647,Customer 1396,Consumer,North,Telangana,Hyderabad,Technology,Phones,Phones Model 663,1501.78,6,0.15,247.11,Second Class,Cash,Online,Alice,PayPal,901.068,250.29666666666665
ORD-100136,2024-10-30,2024-11-03,CUST-4804,Customer 1096,Home Office,North,Delhi,New Delhi,Office Supplies,Paper,Paper Model 279,7278.3,2,0.0,1155.53,Same Day,UPI,Retail,David,Bank Transfer,4366.98,3639.15
ORD-100137,2023-02-07,2023-02-14,CUST-2758,Customer 687,Corporate,West,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 756,24060.86,1,0.1,-5170.75,Same Day,UPI,Retail,Eve,PayPal,14436.516,24060.86
ORD-100138,2024-05-31,2024-06-04,CUST-1230,Customer 1509,Corporate,East,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 681,4229.86,5,0.15,698.9,Second Class,UPI,Retail,Charlie,Credit Card,2537.916,845.972
ORD-100139,2024-09-17,2024-09-24,CUST-3303,Customer 978,Corporate,South,Telangana,Hyderabad,Office Supplies,Storage,Storage Model 106,8332.58,2,0.15,-1069.66,First Class,Cash,Online,David,Credit Card,4999.548,4166.29
ORD-100140,2023-08-30,2023-09-03,CUST-4871,Customer 128,Home Office,North,Tamil Nadu,Coimbatore,Office Supplies,Storage,Storage Model 576,18127.49,5,0.0,2891.8,First Class,UPI,Online,Alice,PayPal,10876.494,3625.498000000001
ORD-100141,2024-02-20,2024-02-26,CUST-4590,Customer 274,Corporate,South,Gujarat,Surat,Technology,Phones,Phones Model 565,16040.04,6,0.1,1893.43,First Class,Cash,Online,Charlie,Bank Transfer,9624.024,2673.34
ORD-100142,2024-12-19,2024-12-24,CUST-6927,Customer 160,Home Office,North,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 163,18917.54,9,0.0,864.75,Second Class,UPI,Retail,Charlie,PayPal,11350.524,2101.948888888889
ORD-100143,2023-06-18,2023-06-21,CUST-9361,Customer 913,Consumer,West,Gujarat,Surat,Furniture,Bookcases,Bookcases Model 235,5293.96,8,0.2,-1005.76,Same Day,Cash,Retail,Bob,Credit Card,3176.376,661.745
ORD-100144,2024-07-31,2024-08-01,CUST-4570,Customer 1185,Consumer,North,Gujarat,Surat,Technology,Accessories,Accessories Model 533,18137.35,5,0.15,3972.97,First Class,Card,Online,Charlie,Credit Card,10882.409999999998,3627.47
ORD-100145,2024-07-08,2024-07-09,CUST-7266,Customer 919,Corporate,West,Maharashtra,Pune,Furniture,Tables,Tables Model 182,10339.9,7,0.05,-41.84,Second Class,Net Banking,Retail,Bob,Bank Transfer,6203.94,1477.1285714285714
ORD-100146,2023-05-02,2023-05-04,CUST-5888,Customer 949,Home Office,West,Gujarat,Surat,Technology,Phones,Phones Model 644,18250.88,1,0.05,3757.83,Same Day,UPI,Online,Alice,Credit Card,10950.528,18250.88
ORD-100147,2023-09-11,2023-09-15,CUST-7868,Customer 1260,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 311,23447.78,2,0.3,-5680.94,Standard Class,Card,Retail,David,Bank Transfer,14068.668,11723.89
ORD-100148,2024-08-31,2024-09-01,CUST-1924,Customer 287,Home Office,East,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 339,1297.07,4,0.15,86.73,First Class,Net Banking,Retail,Eve,Credit Card,778.242,324.2675
ORD-100149,2023-08-31,2023-09-03,CUST-3869,Customer 1283,Home Office,West,Karnataka,Bengaluru,Office Supplies,Paper,Paper Model 669,7023.82,10,0.2,1712.71,Same Day,Card,Online,Eve,Credit Card,4214.292,702.382
ORD-100150,2023-12-19,2023-12-25,CUST-4012,Customer 1546,Home Office,West,Telangana,Hyderabad,Technology,Accessories,Accessories Model 346,17468.45,3,0.15,-1136.52,Second Class,Net Banking,Online,Bob,Credit Card,10481.07,5822.816666666667
ORD-100151,2024-12-25,2024-12-27,CUST-4978,Customer 523,Consumer,East,Delhi,New Delhi,Technology,Accessories,Accessories Model 762,24201.1,9,0.2,-4023.41,Standard Class,Cash,Online,David,PayPal,14520.659999999998,2689.011111111111
ORD-100152,2024-01-15,2024-01-16,CUST-2192,Customer 386,Home Office,South,Gujarat,Ahmedabad,Furniture,Tables,Tables Model 590,9553.77,10,0.2,-2085.1,Second Class,Net Banking,Retail,Bob,PayPal,5732.262,955.377
ORD-100153,2023-11-07,2023-11-08,CUST-4350,Customer 813,Consumer,East,Karnataka,Bengaluru,Technology,Phones,Phones Model 894,18722.6,4,0.15,2856.96,First Class,Cash,Retail,Bob,Bank Transfer,11233.56,4680.65
ORD-100154,2024-04-22,2024-04-27,CUST-8692,Customer 1560,Corporate,South,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 479,9119.19,8,0.15,-1602.84,First Class,Cash,Retail,Bob,PayPal,5471.514,1139.89875
ORD-100155,2023-02-16,2023-02-21,CUST-5836,Customer 313,Consumer,East,Karnataka,Bengaluru,Furniture,Tables,Tables Model 335,13922.13,10,0.2,2171.94,Same Day,UPI,Retail,Bob,Bank Transfer,8353.277999999998,1392.213
ORD-100156,2024-05-26,2024-05-31,CUST-6770,Customer 347,Consumer,West,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 288,24169.41,8,0.3,-158.17,Standard Class,Card,Retail,David,Bank Transfer,14501.646,3021.17625
ORD-100157,2023-03-18,2023-03-25,CUST-3474,Customer 19,Consumer,West,Telangana,Hyderabad,Furniture,Tables,Tables Model 482,3609.79,4,0.3,-803.6,Standard Class,Cash,Retail,Alice,Credit Card,2165.874,902.4475
ORD-100158,2024-11-06,2024-11-10,CUST-9777,Customer 588,Consumer,West,Maharashtra,Mumbai,Technology,Laptops,Laptops Model 925,10401.2,9,0.0,2051.18,Second Class,Card,Online,David,Bank Transfer,6240.72,1155.6888888888889
ORD-100159,2023-04-09,2023-04-14,CUST-2294,Customer 765,Corporate,West,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Model 678,13256.11,5,0.1,2879.43,Second Class,UPI,Retail,David,Bank Transfer,7953.666,2651.222
ORD-100160,2023-11-04,2023-11-10,CUST-1919,Customer 1305,Consumer,South,Maharashtra,Nagpur,Technology,Phones,Phones Model 184,2518.81,7,0.15,186.36,Same Day,Cash,Online,Alice,PayPal,1511.2859999999998,359.83
ORD-100161,2024-10-22,2024-10-29,CUST-1762,Customer 153,Home Office,East,Tamil Nadu,Chennai,Technology,Phones,Phones Model 656,5898.21,10,0.3,9.0,Standard Class,UPI,Online,Charlie,Bank Transfer,3538.926,589.821
ORD-100162,2023-11-19,2023-11-20,CUST-7375,Customer 1387,Home Office,East,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 493,23236.1,3,0.1,2095.36,Second Class,Card,Online,David,Bank Transfer,13941.659999999998,7745.366666666666
ORD-100163,2024-05-27,2024-06-02,CUST-7499,Customer 1585,Corporate,North,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 749,5957.17,6,0.0,791.37,First Class,Cash,Retail,Charlie,Bank Transfer,3574.302,992.8616666666668
ORD-100164,2024-05-17,2024-05-19,CUST-5839,Customer 1635,Consumer,North,Tamil Nadu,Coimbatore,Office Supplies,Binders,Binders Model 184,17056.43,7,0.3,-3630.77,First Class,UPI,Online,Charlie,PayPal,10233.858,2436.632857142857
ORD-100165,2024-01-25,2024-01-31,CUST-6050,Customer 911,Corporate,East,Telangana,Hyderabad,Technology,Accessories,Accessories Model 204,8053.62,2,0.0,-1587.71,Second Class,Card,Online,David,PayPal,4832.172,4026.81
ORD-100166,2023-07-11,2023-07-15,CUST-6315,Customer 1769,Corporate,North,Delhi,New Delhi,Furniture,Chairs,Chairs Model 398,2422.55,2,0.2,213.93,Same Day,Cash,Retail,Charlie,Credit Card,1453.53,1211.275
ORD-100167,2023-03-28,2023-04-03,CUST-5933,Customer 550,Corporate,South,Gujarat,Ahmedabad,Technology,Laptops,Laptops Model 164,4405.66,3,0.15,-676.88,Second Class,Cash,Online,Eve,Bank Transfer,2643.396,1468.5533333333333
ORD-100168,2023-10-10,2023-10-14,CUST-4203,Customer 938,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Tables,Tables Model 411,6442.15,8,0.05,751.11,Standard Class,Cash,Online,Charlie,Bank Transfer,3865.29,805.26875
ORD-100169,2023-12-07,2023-12-14,CUST-6253,Customer 1236,Home Office,South,Gujarat,Surat,Office Supplies,Paper,Paper Model 590,8501.46,10,0.3,-1573.89,First Class,UPI,Online,Alice,Credit Card,5100.875999999999,850.146
ORD-100170,2024-02-12,2024-02-15,CUST-4273,Customer 1213,Home Office,South,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 798,8281.98,7,0.1,-159.36,Standard Class,Cash,Online,Alice,Credit Card,4969.187999999999,1183.14
ORD-100171,2024-12-26,2024-12-28,CUST-5961,Customer 496,Corporate,South,Delhi,New Delhi,Technology,Phones,Phones Model 832,20510.35,8,0.15,-3147.34,Same Day,Cash,Online,Bob,PayPal,12306.21,2563.79375
ORD-100172,2023-03-17,2023-03-21,CUST-6890,Customer 1437,Home Office,North,Gujarat,Surat,Technology,Accessories,Accessories Model 211,13452.31,7,0.3,524.71,Second Class,Net Banking,Online,Bob,PayPal,8071.385999999999,1921.7585714285717
ORD-100173,2023-06-20,2023-06-26,CUST-8052,Customer 217,Consumer,North,Gujarat,Ahmedabad,Technology,Laptops,Laptops Model 364,17001.3,6,0.15,5119.84,Second Class,UPI,Retail,Alice,Bank Transfer,10200.78,2833.55
ORD-100174,2024-04-01,2024-04-04,CUST-8909,Customer 215,Corporate,West,Delhi,New Delhi,Technology,Laptops,Laptops Model 187,17322.85,6,0.05,5867.88,Standard Class,UPI,Retail,Charlie,PayPal,10393.71,2887.1416666666664
ORD-100175,2023-12-23,2023-12-26,CUST-8412,Customer 654,Consumer,East,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Model 145,12176.56,2,0.15,133.84,Standard Class,Card,Retail,Eve,Bank Transfer,7305.936,6088.28
ORD-100176,2023-12-18,2023-12-24,CUST-7985,Customer 947,Consumer,West,Maharashtra,Nagpur,Furniture,Bookcases,Bookcases Model 744,6249.04,9,0.05,-761.92,Second Class,UPI,Online,Eve,Bank Transfer,3749.424,694.3377777777778
ORD-100177,2024-10-17,2024-10-23,CUST-7370,Customer 10,Home Office,South,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 310,15429.85,8,0.05,1785.41,First Class,Card,Online,Alice,Bank Transfer,9257.91,1928.73125
ORD-100178,2024-08-14,2024-08-15,CUST-9019,Customer 1081,Home Office,East,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Model 711,5087.44,5,0.0,859.2,Same Day,Cash,Retail,Eve,Credit Card,3052.4639999999995,1017.488
ORD-100179,2024-08-24,2024-08-25,CUST-2388,Customer 1377,Consumer,East,Tamil Nadu,Coimbatore,Office Supplies,Storage,Storage Model 220,4478.68,5,0.3,1098.51,Second Class,Net Banking,Retail,Bob,Credit Card,2687.208,895.7360000000001
ORD-100180,2023-04-30,2023-05-02,CUST-4043,Customer 997,Home Office,South,Tamil Nadu,Chennai,Technology,Accessories,Accessories Model 668,10572.33,10,0.05,11.0,Second Class,Cash,Retail,Alice,PayPal,6343.398,1057.233
ORD-100181,2023-10-23,2023-10-25,CUST-4196,Customer 1670,Corporate,West,Karnataka,Mysuru,Office Supplies,Storage,Storage Model 518,1529.56,1,0.1,71.18,Same Day,Cash,Online,David,PayPal,917.736,1529.56
ORD-100182,2024-12-28,2025-01-04,CUST-4683,Customer 1102,Corporate,South,Delhi,New Delhi,Furniture,Chairs,Chairs Model 899,14221.87,5,0.05,-2730.85,Same Day,Cash,Retail,David,Bank Transfer,8533.122,2844.3740000000003
ORD-100183,2024-07-16,2024-07-21,CUST-1681,Customer 1557,Home Office,West,Maharashtra,Nagpur,Furniture,Tables,Tables Model 659,19422.8,9,0.1,4514.56,Second Class,Cash,Retail,Alice,PayPal,11653.679999999998,2158.088888888889
ORD-100184,2023-04-15,2023-04-21,CUST-2923,Customer 1589,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,Binders Model 930,11353.36,2,0.1,243.97,First Class,Cash,Retail,Charlie,PayPal,6812.0160000000005,5676.68
ORD-100185,2023-06-19,2023-06-24,CUST-3758,Customer 663,Home Office,East,Karnataka,Bengaluru,Furniture,Chairs,Chairs Model 396,14337.84,5,0.2,1265.63,First Class,Card,Online,Eve,PayPal,8602.704,2867.568
ORD-100186,2023-05-19,2023-05-26,CUST-6277,Customer 1697,Consumer,West,Delhi,New Delhi,Office Supplies,Storage,Storage Model 601,3346.83,4,0.05,-433.64,Second Class,Net Banking,Retail,Charlie,Credit Card,2008.098,836.7075
ORD-100187,2024-10-04,2024-10-08,CUST-5558,Customer 1423,Corporate,West,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 599,19906.05,7,0.0,1663.9,First Class,Card,Retail,Charlie,Credit Card,11943.63,2843.7214285714285
ORD-100188,2023-04-06,2023-04-12,CUST-6289,Customer 1697,Corporate,East,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 660,10063.35,4,0.15,423.6,Second Class,Cash,Retail,Charlie,PayPal,6038.01,2515.8375
ORD-100189,2023-12-18,2023-12-24,CUST-3588,Customer 904,Corporate,North,Maharashtra,Mumbai,Furniture,Bookcases,Bookcases Model 538,19640.47,1,0.15,-3175.27,Second Class,UPI,Retail,Eve,PayPal,11784.282,19640.47
ORD-100190,2024-10-27,2024-10-30,CUST-3711,Customer 107,Corporate,East,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Model 843,9138.8,6,0.0,1512.29,Second Class,Cash,Online,David,Credit Card,5483.28,1523.1333333333332
ORD-100191,2024-11-02,2024-11-03,CUST-8291,Customer 20,Consumer,East,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 936,12024.81,10,0.05,-1029.26,Standard Class,Cash,Online,Alice,Bank Transfer,7214.885999999999,1202.481
ORD-100192,2024-12-11,2024-12-13,CUST-5902,Customer 281,Corporate,South,Delhi,New Delhi,Furniture,Tables,Tables Model 756,2415.41,2,0.0,-66.8,Second Class,Card,Online,Alice,Credit Card,1449.246,1207.705
ORD-100193,2024-06-27,2024-07-02,CUST-3480,Customer 844,Home Office,West,Maharashtra,Nagpur,Technology,Phones,Phones Model 980,11114.47,4,0.3,949.67,Second Class,Card,Online,David,Bank Transfer,6668.682,2778.6175
ORD-100194,2023-04-13,2023-04-15,CUST-5059,Customer 568,Home Office,North,Maharashtra,Nagpur,Technology,Accessories,Accessories Model 354,8918.08,6,0.15,1829.03,First Class,Card,Online,David,Bank Transfer,5350.848,1486.3466666666666
ORD-100195,2024-11-05,2024-11-08,CUST-2847,Customer 494,Corporate,North,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 640,7529.44,4,0.0,543.54,Standard Class,Net Banking,Online,David,Credit Card,4517.664,1882.36
ORD-100196,2023-11-21,2023-11-23,CUST-2106,Customer 29,Corporate,South,Delhi,New Delhi,Office Supplies,Storage,Storage Model 140,17136.96,2,0.15,-3784.2,Standard Class,Cash,Retail,Alice,Credit Card,10282.176,8568.48
ORD-100197,2024-06-02,2024-06-05,CUST-3501,Customer 569,Consumer,East,Telangana,Hyderabad,Office Supplies,Storage,Storage Model 180,10176.48,9,0.3,363.41,Second Class,UPI,Retail,Eve,PayPal,6105.888,1130.72
ORD-100198,2024-07-03,2024-07-06,CUST-8118,Customer 238,Corporate,North,Delhi,New Delhi,Office Supplies,Storage,Storage Model 416,11049.65,1,0.05,-834.65,Second Class,Card,Retail,Charlie,Credit Card,6629.79,11049.65
ORD-100199,2023-01-13,2023-01-19,CUST-5247,Customer 342,Corporate,South,Karnataka,Bengaluru,Furniture,Tables,Tables Model 867,23834.8,9,0.2,4543.94,First Class,Card,Online,Bob,PayPal,14300.88,2648.311111111111
ORD-100200,2023-01-31,2023-02-03,CUST-9368,Customer 738,Consumer,West,Delhi,New Delhi,Technology,Phones,Phones Model 979,6721.15,2,0.2,221.0,Second Class,Net Banking,Retail,Charlie,Credit Card,4032.69,3360.575
ORD-100201,2023-06-11,2023-06-14,CUST-1201,Customer 501,Consumer,West,Maharashtra,Nagpur,Technology,Laptops,Laptops Model 472,3060.27,9,0.3,-791.35,Same Day,UPI,Retail,Eve,Credit Card,1836.162,340.03
ORD-100202,2023-07-03,2023-07-10,CUST-6241,Customer 556,Consumer,East,Maharashtra,Nagpur,Technology,Laptops,Laptops Model 222,16461.44,6,0.05,-1209.18,Standard Class,UPI,Retail,David,Credit Card,9876.864,2743.5733333333333
ORD-100203,2023-08-17,2023-08-24,CUST-8483,Customer 17,Corporate,South,Gujarat,Ahmedabad,Office Supplies,Binders,Binders Model 398,21949.38,5,0.1,-877.63,First Class,UPI,Online,Alice,Bank Transfer,13169.628,4389.876
ORD-100204,2024-04-20,2024-04-23,CUST-7718,Customer 49,Consumer,East,Gujarat,Surat,Furniture,Bookcases,Bookcases Model 751,22530.99,3,0.05,-4652.47,Standard Class,Net Banking,Retail,Charlie,PayPal,13518.594,7510.330000000001
ORD-100205,2023-01-02,2023-01-09,CUST-7878,Customer 1008,Consumer,South,Telangana,Hyderabad,Technology,Laptops,Laptops Model 828,7826.26,9,0.05,2588.25,First Class,Card,Online,David,Bank Transfer,4695.756,869.5844444444444
ORD-100206,2023-02-14,2023-02-16,CUST-9280,Customer 274,Home Office,West,Gujarat,Surat,Technology,Accessories,Accessories Model 176,11569.76,2,0.3,687.52,Standard Class,Cash,Online,Bob,Credit Card,6941.856,5784.88
ORD-100207,2024-11-09,2024-11-11,CUST-5455,Customer 479,Consumer,South,Karnataka,Mysuru,Office Supplies,Paper,Paper Model 239,23165.84,6,0.15,-1275.7,Standard Class,UPI,Online,Alice,Credit Card,13899.504,3860.973333333333
ORD-100208,2023-04-19,2023-04-21,CUST-8591,Customer 543,Consumer,North,Delhi,New Delhi,Office Supplies,Paper,Paper Model 261,3194.27,4,0.1,91.21,First Class,Card,Online,Eve,Bank Transfer,1916.562,798.5675
ORD-100209,2023-08-09,2023-08-16,CUST-5896,Customer 533,Consumer,North,Tamil Nadu,Chennai,Furniture,Bookcases,Bookcases Model 514,6355.83,7,0.1,396.62,Same Day,UPI,Online,Bob,PayPal,3813.498,907.9757142857144
ORD-100210,2023-04-07,2023-04-11,CUST-7563,Customer 763,Home Office,North,Maharashtra,Mumbai,Furniture,Chairs,Chairs Model 696,1729.4,3,0.05,-174.72,First Class,Card,Online,Alice,PayPal,1037.64,576.4666666666667
ORD-100211,2023-01-23,2023-01-24,CUST-8552,Customer 104,Consumer,West,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 941,22645.93,2,0.1,-4450.31,Same Day,Cash,Retail,Eve,Credit Card,13587.558,11322.965
ORD-100212,2023-01-31,2023-02-04,CUST-3435,Customer 71,Home Office,South,Telangana,Hyderabad,Furniture,Tables,Tables Model 762,5524.96,5,0.05,-309.84,First Class,Cash,Online,Bob,Bank Transfer,3314.976,1104.992
ORD-100213,2024-02-26,2024-03-02,CUST-9614,Customer 511,Home Office,North,Delhi,New Delhi,Furniture,Tables,Tables Model 491,9698.78,4,0.15,1197.4,First Class,Cash,Online,Eve,PayPal,5819.268,2424.695
ORD-100214,2024-07-11,2024-07-18,CUST-4588,Customer 61,Corporate,North,Delhi,New Delhi,Technology,Laptops,Laptops Model 928,8175.79,3,0.1,-1681.48,Same Day,Net Banking,Retail,Charlie,PayPal,4905.474,2725.2633333333333
ORD-100215,2024-08-21,2024-08-23,CUST-4594,Customer 1180,Corporate,East,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Model 959,6180.59,1,0.2,1113.91,Second Class,UPI,Retail,David,PayPal,3708.354,6180.59
ORD-100216,2023-08-31,2023-09-05,CUST-4084,Customer 1714,Corporate,East,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 279,17645.63,10,0.1,1587.82,Same Day,Card,Online,Bob,PayPal,10587.378,1764.563
ORD-100217,2023-04-03,2023-04-04,CUST-3137,Customer 698,Home Office,South,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Model 921,12054.13,10,0.1,-1316.25,First Class,Card,Online,Eve,PayPal,7232.477999999999,1205.413
ORD-100218,2023-01-23,2023-01-25,CUST-7481,Customer 1201,Consumer,East,Gujarat,Ahmedabad,Furniture,Bookcases,Bookcases Model 409,21544.6,6,0.0,4039.52,First Class,UPI,Retail,Charlie,Credit Card,12926.759999999998,3590.7666666666664
ORD-100219,2023-06-11,2023-06-17,CUST-4657,Customer 1364,Home Office,South,Delhi,New Delhi,Technology,Accessories,Accessories Model 487,4520.23,10,0.2,871.71,First Class,Net Banking,Retail,Charlie,Bank Transfer,2712.1379999999995,452.023
ORD-100220,2023-05-11,2023-05-13,CUST-6213,Customer 1657,Home Office,South,Telangana,Hyderabad,Technology,Laptops,Laptops Model 754,9911.72,1,0.2,-1386.2,Standard Class,Cash,Retail,Alice,PayPal,5947.031999999999,9911.72
ORD-100221,2023-05-25,2023-05-28,CUST-6500,Customer 915,Consumer,East,Telangana,Hyderabad,Furniture,Tables,Tables Model 314,24563.02,2,0.05,5942.14,Second Class,Card,Retail,Eve,Credit Card,14737.812,12281.51
ORD-100222,2023-12-25,2023-12-28,CUST-7783,Customer 1010,Corporate,East,Maharashtra,Nagpur,Furniture,Chairs,Chairs Model 659,9771.24,7,0.3,2667.61,Same Day,Card,Retail,Charlie,Bank Transfer,5862.744,1395.8914285714286
ORD-100223,2024-05-05,2024-05-12,CUST-5278,Customer 215,Consumer,East,Gujarat,Ahmedabad,Furniture,Tables,Tables Model 274,2027.99,5,0.0,-383.2,Same Day,UPI,Online,Bob,PayPal,1216.794,405.598
ORD-100224,2023-03-18,2023-03-23,CUST-3703,Customer 1244,Corporate,South,Maharashtra,Pune,Technology,Laptops,Laptops Model 154,22352.01,1,0.3,-509.0,Standard Class,Net Banking,Retail,David,Bank Transfer,13411.205999999998,22352.01
