Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
ORD-101575,2024-02-08,2024-02-15,CUST-5566,Customer 1287,Home Office,North,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Model 775,9419.32,9,0.2,-191.8,Same Day,Card,Online,Charlie,PayPal,5651.592,1046.591111111111
ORD-101576,2023-06-05,2023-06-09,CUST-4385,Customer 1776,Consumer,South,Tamil Nadu,Chennai,Technology,Laptops,Laptops Model 450,8581.06,5,0.15,1292.54,Same Day,UPI,Online,Bob,Credit Card,5148.6359999999995,1716.212
ORD-101577,2023-07-24,2023-07-25,CUST-8077,Customer 999,Consumer,West,Karnataka,Mysuru,Office Supplies,Paper,Paper Model 143,21280.1,9,0.2,5426.46,Second Class,Card,Retail,David,Credit Card,12768.06,2364.4555555555553
ORD-101578,2024-11-26,2024-12-02,CUST-2292,Customer 189,Consumer,South,Maharashtra,Nagpur,Technology,Laptops,Laptops Model 930,2497.88,5,0.3,539.81,Same Day,Cash,Retail,David,Credit Card,1498.728,499.576
ORD-101579,2023-04-13,2023-04-14,CUST-4948,Customer 382,Home Office,North,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 214,14109.75,3,0.1,3106.8,Same Day,Card,Online,Charlie,Bank Transfer,8465.85,4703.25
ORD-101580,2023-10-30,2023-11-03,CUST-8799,Customer 978,Corporate,East,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 828,7975.78,8,0.2,1060.51,First Class,Net Banking,Retail,David,PayPal,4785.468,996.9725
ORD-101581,2024-05-06,2024-05-12,CUST-2040,Customer 593,Corporate,North,Telangana,Hyderabad,Technology,Laptops,Laptops Model 942,22314.47,4,0.05,-3705.08,First Class,UPI,Online,Alice,Credit Card,13388.682,5578.6175
ORD-101582,2024-08-13,2024-08-16,CUST-7159,Customer 6,Corporate,South,Delhi,New Delhi,Office Supplies,Paper,Paper Model 113,3480.31,3,0.15,-325.38,Second Class,Cash,Online,Eve,Bank Transfer,2088.1859999999997,1160.1033333333332
ORD-101583,2023-03-17,2023-03-23,CUST-7361,Customer 1059,Corporate,North,Gujarat,Surat,Furniture,Chairs,Chairs Model 438,9474.46,8,0.2,-2242.93,Standard Class,Cash,Online,Charlie,Credit Card,5684.6759999999995,1184.3075
ORD-101584,2023-08-31,2023-09-01,CUST-9698,Customer 1313,Consumer,West,Delhi,New Delhi,Furniture,Tables,Tables Model 372,20765.03,1,0.1,-3091.99,Standard Class,Card,Retail,Eve,Bank Transfer,12459.017999999998,20765.03
ORD-101585,2023-01-12,2023-01-19,CUST-3345,Customer 748,Consumer,North,Karnataka,Bengaluru,Technology,Phones,Phones Model 722,24713.23,4,0.0,3744.1,First Class,Net Banking,Retail,Eve,PayPal,14827.937999999998,6178.3075
ORD-101586,2023-06-11,2023-06-17,CUST-2836,Customer 1177,Home Office,South,Karnataka,Mysuru,Office Supplies,Storage,Storage Model 501,11793.77,6,0.2,-1330.39,Standard Class,Card,Online,Eve,PayPal,7076.262,1965.6283333333333
ORD-101587,2024-09-30,2024-10-06,CUST-9077,Customer 605,Home Office,East,Gujarat,Surat,Furniture,Chairs,Chairs Model 363,21603.4,6,0.15,5929.64,First Class,UPI,Retail,Charlie,PayPal,12962.04,3600.566666666667
ORD-101588,2023-02-14,2023-02-17,CUST-1266,Customer 1292,Home Office,North,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 835,23158.08,9,0.05,-3709.7,Same Day,Net Banking,Retail,Charlie,Bank Transfer,13894.848,2573.1200000000003
ORD-101589,2024-10-06,2024-10-09,CUST-3750,Customer 1223,Home Office,East,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Model 252,19099.81,7,0.15,-2744.74,Standard Class,Cash,Online,Charlie,PayPal,11459.886,2728.5442857142857
ORD-101590,2024-09-23,2024-09-27,CUST-7881,Customer 1722,Consumer,East,Maharashtra,Pune,Technology,Accessories,Accessories Model 654,9621.18,7,0.05,-1477.79,Same Day,Card,Online,Alice,Bank Transfer,5772.708,1374.4542857142858
ORD-101591,2024-04-03,2024-04-04,CUST-6788,Customer 1638,Consumer,East,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 616,18992.68,1,0.15,-2999.04,First Class,Card,Online,Alice,PayPal,11395.608,18992.68
ORD-101592,2023-03-14,2023-03-17,CUST-2538,Customer 648,Corporate,North,Karnataka,Bengaluru,Furniture,Tables,Tables Model 455,5913.91,2,0.3,-161.22,Same Day,Card,Retail,Eve,PayPal,3548.346,2956.955
ORD-101593,2024-01-18,2024-01-20,CUST-5347,Customer 116,Home Office,West,Karnataka,Mysuru,Office Supplies,Binders,Binders Model 370,5387.88,6,0.2,-381.6,First Class,UPI,Retail,David,Credit Card,3232.728,897.98
ORD-101594,2023-04-10,2023-04-16,CUST-2309,Customer 1554,Home Office,West,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 545,8119.08,2,0.15,689.86,First Class,Cash,Retail,Alice,Credit Card,4871.447999999999,4059.54
ORD-101595,2024-08-17,2024-08-19,CUST-9108,Customer 541,Home Office,West,Delhi,New Delhi,Office Supplies,Binders,Binders Model 505,13932.48,6,0.05,2541.5,Standard Class,Net Banking,Retail,Eve,PayPal,8359.488,2322.08
ORD-101596,2024-12-04,2024-12-08,CUST-5003,Customer 1753,Consumer,North,Maharashtra,Mumbai,Furniture,Bookcases,Bookcases Model 677,17412.81,2,0.15,1186.4,Second Class,UPI,Retail,Alice,PayPal,10447.686,8706.405
ORD-101597,2023-01-27,2023-02-01,CUST-4484,Customer 1611,Home Office,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,Binders Model 315,5581.94,10,0.05,972.55,Same Day,Net Banking,Retail,Bob,Bank Transfer,3349.1639999999998,558.194
ORD-101598,2023-09-23,2023-09-24,CUST-4061,Customer 529,Consumer,West,Karnataka,Bengaluru,Office Supplies,Binders,Binders Model 584,19124.55,8,0.15,-443.04,Second Class,UPI,Retail,Charlie,Credit Card,11474.73,2390.56875
ORD-101599,2023-08-18,2023-08-24,CUST-2538,Customer 515,Home Office,North,Gujarat,Surat,Technology,Phones,Phones Model 166,1359.01,3,0.05,-269.18,Same Day,UPI,Retail,David,Credit Card,815.406,453.00333333333333
ORD-101600,2023-08-22,2023-08-29,CUST-9606,Customer 306,Home Office,North,Karnataka,Mysuru,Office Supplies,Binders,Binders Model 918,5467.96,8,0.1,781.45,Same Day,Net Banking,Retail,Bob,Bank Transfer,3280.776,683.495
ORD-101601,2023-11-25,2023-12-02,CUST-8250,Customer 663,Corporate,North,Maharashtra,Pune,Office Supplies,Storage,Storage Model 306,8683.99,1,0.15,2372.13,Second Class,Card,Retail,David,Credit Card,5210.393999999999,8683.99
ORD-101602,2023-01-31,2023-02-01,CUST-8086,Customer 1281,Home Office,South,Telangana,Hyderabad,Office Supplies,Binders,Binders Model 231,5493.41,3,0.05,1183.29,Same Day,Cash,Retail,Alice,Bank Transfer,3296.046,1831.1366666666665
ORD-101603,2024-04-23,2024-04-27,CUST-7583,Customer 612,Home Office,West,Karnataka,Bengaluru,Furniture,Tables,Tables Model 128,22190.23,1,0.2,6329.05,Same Day,Card,Online,Eve,Credit Card,13314.137999999999,22190.23
ORD-101604,2023-08-01,2023-08-06,CUST-9248,Customer 1631,Corporate,South,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 745,19979.75,10,0.1,-953.92,First Class,Card,Retail,Charlie,PayPal,11987.85,1997.975
ORD-101605,2023-02-08,2023-02-14,CUST-8116,Customer 970,Corporate,South,Delhi,New Delhi,Technology,Phones,Phones Model 538,3480.46,5,0.15,-765.09,Same Day,Cash,Retail,Alice,PayPal,2088.276,696.092
ORD-101606,2023-05-22,2023-05-25,CUST-4127,Customer 1649,Home Office,East,Gujarat,Ahmedabad,Office Supplies,Binders,Binders Model 749,542.08,4,0.0,102.25,Same Day,Net Banking,Online,Alice,PayPal,325.248,135.52
ORD-101607,2024-02-26,2024-03-03,CUST-4422,Customer 214,Home Office,South,Maharashtra,Pune,Technology,Accessories,Accessories Model 701,6828.19,8,0.2,786.12,Same Day,Net Banking,Retail,Alice,Credit Card,4096.914,853.52375
ORD-101608,2024-09-04,2024-09-11,CUST-6160,Customer 1667,Corporate,North,Maharashtra,Pune,Technology,Laptops,Laptops Model 987,12750.94,10,0.0,2640.1,First Class,UPI,Retail,Charlie,Credit Card,7650.564,1275.094
ORD-101609,2023-05-27,2023-06-03,CUST-5214,Customer 781,Consumer,South,Delhi,New Delhi,Office Supplies,Binders,Binders Model 203,3363.46,4,0.3,929.82,Second Class,Card,Retail,Eve,PayPal,2018.076,840.865
ORD-101610,2024-11-07,2024-11-14,CUST-1066,Customer 1434,Consumer,South,Maharashtra,Pune,Technology,Accessories,Accessories Model 801,14147.15,4,0.1,-1155.64,Same Day,Cash,Retail,Bob,Bank Transfer,8488.289999999999,3536.7875
ORD-101611,2024-12-16,2024-12-18,CUST-3647,Customer 699,Corporate,West,Karnataka,Bengaluru,Technology,Laptops,Laptops Model 864,17639.34,8,0.1,-968.5,Same Day,Card,Online,Bob,Bank Transfer,10583.604,2204.9175
ORD-101612,2024-06-09,2024-06-16,CUST-1947,Customer 676,Home Office,East,Gujarat,Ahmedabad,Furniture,Chairs,Chairs Model 169,11366.23,9,0.3,1101.53,Same Day,Card,Online,Alice,Credit Card,6819.737999999999,1262.9144444444444
ORD-101613,2024-01-29,2024-02-04,CUST-8660,Customer 1532,Home Office,East,Maharashtra,Nagpur,Furniture,Bookcases,Bookcases Model 500,18138.75,6,0.2,-354.65,Standard Class,Net Banking,Online,Eve,PayPal,10883.25,3023.125
ORD-101614,2024-06-11,2024-06-15,CUST-9873,Customer 495,Consumer,West,Telangana,Hyderabad,Technology,Accessories,Accessories Model 257,14270.75,4,0.15,3652.98,Second Class,Cash,Retail,Alice,PayPal,8562.449999999999,3567.6875
ORD-101615,2023-05-03,2023-05-04,CUST-2621,Customer 858,Corporate,East,Gujarat,Ahmedabad,Technology,Phones,Phones Model 426,10546.08,7,0.15,-1657.58,Same Day,Cash,Online,Alice,Bank Transfer,6327.648,1506.5828571428572
ORD-101616,2023-10-12,2023-10-15,CUST-3820,Customer 522,Corporate,West,Delhi,New Delhi,Office Supplies,Paper,Paper Model 381,18839.88,8,0.1,-496.7,Standard Class,Card,Online,Alice,Bank Transfer,11303.928,2354.985
ORD-101617,2023-02-23,2023-02-27,CUST-5770,Customer 1400,Consumer,East,Gujarat,Surat,Office Supplies,Storage,Storage Model 173,19715.03,9,0.15,4745.6,Same Day,Cash,Online,David,Credit Card,11829.017999999998,2190.5588888888888
ORD-101618,2023-12-28,2023-12-31,CUST-9393,Customer 1206,Home Office,West,Tamil Nadu,Chennai,Furniture,Chairs,Chairs Model 403,22316.0,5,0.1,-4066.17,Standard Class,UPI,Online,Alice,Bank Transfer,13389.6,4463.2
ORD-101619,2023-07-26,2023-07-28,CUST-1686,Customer 1496,Consumer,West,Gujarat,Surat,Technology,Accessories,Accessories Model 120,621.32,6,0.05,149.94,Second Class,Cash,Online,Eve,Credit Card,372.79200000000003,103.55333333333334
ORD-101620,2023-07-18,2023-07-19,CUST-1740,Customer 1633,Home Office,East,Gujarat,Surat,Office Supplies,Binders,Binders Model 848,22924.41,7,0.2,-4735.73,Standard Class,UPI,Online,David,PayPal,13754.645999999999,3274.9157142857143
ORD-101621,2023-02-01,2023-02-06,CUST-2084,Customer 1687,Home Office,West,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 710,16765.74,10,0.0,3748.6,Same Day,Cash,Retail,Bob,PayPal,10059.444000000001,1676.574
ORD-101622,2023-05-19,2023-05-26,CUST-5428,Customer 1079,Consumer,East,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Model 425,6864.41,6,0.05,28.02,Standard Class,Cash,Online,David,PayPal,4118.646,1144.0683333333334
ORD-101623,2023-07-29,2023-08-01,CUST-4649,Customer 1174,Corporate,North,Delhi,New Delhi,Office Supplies,Storage,Storage Model 444,24347.33,10,0.0,-559.32,Standard Class,UPI,Retail,Charlie,PayPal,14608.398000000001,2434.733
ORD-101624,2024-11-04,2024-11-08,CUST-2474,Customer 725,Home Office,South,Maharashtra,Mumbai,Technology,Laptops,Laptops Model 440,6424.17,1,0.05,1482.61,First Class,Card,Online,Charlie,Bank Transfer,3854.502,6424.17
ORD-101625,2024-04-24,2024-04-26,CUST-8719,Customer 586,Home Office,West,Tamil Nadu,Chennai,Furniture,Chairs,Chairs Model 571,2589.95,8,0.3,273.87,First Class,Net Banking,Online,Alice,Bank Transfer,1553.9699999999998,323.74375
ORD-101626,2023-04-27,2023-05-03,CUST-4300,Customer 8,Home Office,South,Tamil Nadu,Chennai,Technology,Accessories,Accessories Model 959,18497.79,9,0.3,2532.33,First Class,Cash,Retail,Bob,PayPal,11098.674,2055.31
ORD-101627,2024-12-14,2024-12-19,CUST-8034,Customer 64,Home Office,East,Tamil Nadu,Chennai,Technology,Accessories,Accessories Model 839,4147.5,4,0.3,-694.4,Same Day,Net Banking,Retail,Alice,Bank Transfer,2488.5,1036.875
ORD-101628,2023-06-19,2023-06-23,CUST-7290,Customer 826,Consumer,South,Delhi,New Delhi,Office Supplies,Storage,Storage Model 772,5402.72,4,0.15,836.81,Standard Class,Net Banking,Online,David,PayPal,3241.632,1350.68
ORD-101629,2023-04-05,2023-04-12,CUST-6927,Customer 1683,Corporate,East,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Model 524,12616.19,3,0.1,3374.76,Standard Class,Cash,Online,Eve,PayPal,7569.714,4205.3966666666665
ORD-101630,2023-06-06,2023-06-08,CUST-9234,Customer 1187,Consumer,South,Karnataka,Mysuru,Technology,Phones,Phones Model 275,5657.58,2,0.15,99.97,Second Class,Cash,Retail,David,Credit Card,3394.548,2828.79
ORD-101631,2024-11-26,2024-12-03,CUST-9882,Customer 1286,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Bookcases Model 156,20351.27,6,0.15,4541.53,First Class,Cash,Online,Charlie,Credit Card,12210.762,3391.8783333333336
ORD-101632,2024-04-02,2024-04-07,CUST-4318,Customer 1216,Home Office,North,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Model 938,19818.33,8,0.15,-1136.02,Standard Class,Cash,Online,Alice,Bank Transfer,11890.998000000001,2477.29125
ORD-101633,2023-08-04,2023-08-08,CUST-5956,Customer 757,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Model 271,1807.09,10,0.15,-357.91,Same Day,UPI,Retail,Alice,Bank Transfer,1084.254,180.709
ORD-101634,2024-06-01,2024-06-04,CUST-7530,Customer 163,Consumer,South,Gujarat,Surat,Office Supplies,Binders,Binders Model 707,13223.07,1,0.05,2206.75,Same Day,Card,Retail,Charlie,Credit Card,7933.842,13223.07
ORD-101635,2023-07-04,2023-07-05,CUST-9847,Customer 1072,Home Office,West,Telangana,Hyderabad,Technology,Accessories,Accessories Model 967,18508.05,9,0.2,-3426.35,Standard Class,UPI,Online,Charlie,Credit Card,11104.83,2056.45
ORD-101636,2023-01-28,2023-02-03,CUST-1771,Customer 932,Home Office,South,Delhi,New Delhi,Office Supplies,Paper,Paper Model 324,17938.66,1,0.2,4308.72,Same Day,UPI,Online,Eve,Credit Card,10763.196,17938.66
ORD-101637,2024-08-26,2024-08-31,CUST-9378,Customer 1358,Corporate,East,Karnataka,Mysuru,Technology,Laptops,Laptops Model 722,22357.95,5,0.05,6437.05,Same Day,Card,Retail,Alice,Credit Card,13414.77,4471.59
ORD-101638,2023-09-06,2023-09-12,CUST-9496,Customer 1604,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Paper,Paper Model 295,8332.01,10,0.2,-103.56,First Class,Net Banking,Online,Alice,PayPal,4999.206,833.201
ORD-101639,2024-12-08,2024-12-12,CUST-6394,Customer 697,Home Office,North,Maharashtra,Pune,Office Supplies,Binders,Binders Model 797,18545.43,4,0.05,-2873.01,First Class,Cash,Retail,Alice,PayPal,11127.258,4636.3575
ORD-101640,2024-11-23,2024-11-24,CUST-4647,Customer 1058,Corporate,East,Tamil Nadu,Chennai,Technology,Phones,Phones Model 369,13214.98,10,0.2,1738.11,Standard Class,Net Banking,Online,Charlie,PayPal,7928.987999999999,1321.498
ORD-101641,2024-01-12,2024-01-17,CUST-2677,Customer 1542,Consumer,South,Gujarat,Ahmedabad,Furniture,Chairs,Chairs Model 763,7921.81,8,0.1,2400.59,First Class,Card,Online,Bob,Bank Transfer,4753.086,990.22625
ORD-101642,2023-07-23,2023-07-27,CUST-1613,Customer 1194,Home Office,West,Gujarat,Surat,Furniture,Tables,Tables Model 999,15769.07,9,0.15,1592.0,Same Day,Cash,Retail,Alice,Bank Transfer,9461.442,1752.118888888889
ORD-101643,2024-07-04,2024-07-05,CUST-9394,Customer 598,Corporate,West,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 584,20146.55,5,0.3,-1280.55,First Class,Card,Online,Alice,PayPal,12087.929999999998,4029.31
ORD-101644,2023-08-26,2023-09-02,CUST-8860,Customer 448,Corporate,South,Delhi,New Delhi,Office Supplies,Binders,Binders Model 989,1846.56,3,0.05,234.95,Standard Class,Net Banking,Retail,Eve,Credit Card,1107.936,615.52
ORD-101645,2024-08-19,2024-08-23,CUST-4826,Customer 214,Home Office,West,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 672,15115.22,3,0.3,1578.04,Second Class,Card,Retail,Charlie,Bank Transfer,9069.132,5038.406666666667
ORD-101646,2023-05-20,2023-05-25,CUST-4715,Customer 465,Consumer,East,Maharashtra,Pune,Technology,Accessories,Accessories Model 192,23059.81,5,0.3,2153.63,Same Day,Net Banking,Online,Alice,PayPal,13835.886,4611.962
ORD-101647,2023-03-12,2023-03-17,CUST-4396,Customer 615,Corporate,West,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 966,14660.33,1,0.15,4261.81,Same Day,Net Banking,Online,Eve,Credit Card,8796.198,14660.33
ORD-101648,2024-02-03,2024-02-05,CUST-2348,Customer 1285,Corporate,East,Telangana,Hyderabad,Office Supplies,Storage,Storage Model 858,15878.3,9,0.1,-1017.97,Standard Class,Cash,Retail,Eve,Bank Transfer,9526.98,1764.2555555555555
ORD-101649,2023-03-07,2023-03-11,CUST-7627,Customer 1157,Home Office,North,Maharashtra,Pune,Furniture,Chairs,Chairs Model 761,22459.48,9,0.0,3715.3,First Class,Card,Online,Bob,PayPal,13475.688,2495.4977777777776
ORD-101650,2023-08-22,2023-08-29,CUST-4332,Customer 1422,Corporate,West,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 394,9787.78,10,0.0,-584.04,Standard Class,UPI,Retail,Charlie,Credit Card,5872.668000000001,978.778
ORD-101651,2024-08-28,2024-09-04,CUST-1469,Customer 1663,Consumer,West,Telangana,Hyderabad,Technology,Accessories,Accessories Model 973,7357.66,4,0.3,2016.74,First Class,Card,Online,Alice,PayPal,4414.596,1839.415
ORD-101652,2024-08-11,2024-08-17,CUST-8531,Customer 253,Home Office,West,Telangana,Hyderabad,Technology,Phones,Phones Model 525,3091.06,7,0.05,-8.0,Same Day,Cash,Online,Eve,PayPal,1854.636,441.58
ORD-101653,2023-03-21,2023-03-22,CUST-1525,Customer 276,Consumer,South,Karnataka,Mysuru,Technology,Accessories,Accessories Model 796,22898.71,3,0.1,5180.13,Second Class,Net Banking,Online,Eve,Credit Card,13739.225999999999,7632.903333333333
ORD-101654,2024-09-20,2024-09-25,CUST-7897,Customer 1000,Corporate,North,Gujarat,Ahmedabad,Furniture,Chairs,Chairs Model 196,18184.91,9,0.15,-1975.08,Same Day,Cash,Online,David,PayPal,10910.946,2020.5455555555554
ORD-101655,2024-09-21,2024-09-22,CUST-1440,Customer 1264,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,Accessories Model 351,7046.74,2,0.15,-557.46,First Class,Card,Retail,Charlie,Bank Transfer,4228.044,3523.37
ORD-101656,2024-04-13,2024-04-16,CUST-7287,Customer 505,Corporate,South,Delhi,New Delhi,Office Supplies,Paper,Paper Model 488,3674.79,1,0.15,-622.79,Second Class,Card,Retail,Charlie,PayPal,2204.874,3674.79
ORD-101657,2024-08-04,2024-08-09,CUST-8962,Customer 1404,Corporate,West,Tamil Nadu,Coimbatore,Technology,Laptops,Laptops Model 971,8504.41,3,0.2,949.49,First Class,Card,Retail,Eve,Bank Transfer,5102.646,2834.8033333333333
ORD-101658,2023-11-02,2023-11-07,CUST-4412,Customer 1704,Corporate,East,Maharashtra,Mumbai,Furniture,Bookcases,Bookcases Model 799,8219.73,6,0.05,-174.25,First Class,Cash,Retail,Alice,Credit Card,4931.838,1369.955
ORD-101659,2024-05-07,2024-05-09,CUST-6917,Customer 566,Corporate,North,Karnataka,Bengaluru,Technology,Phones,Phones Model 482,7657.11,4,0.05,-1329.6,Same Day,Net Banking,Retail,Bob,Bank Transfer,4594.266,1914.2775
ORD-101660,2024-08-17,2024-08-24,CUST-9471,Customer 956,Home Office,East,Karnataka,Bengaluru,Office Supplies,Binders,Binders Model 318,3038.53,10,0.3,-24.63,Standard Class,UPI,Retail,David,PayPal,1823.1180000000002,303.853
ORD-101661,2024-12-05,2024-12-06,CUST-7961,Customer 195,Home Office,South,Tamil Nadu,Chennai,Technology,Accessories,Accessories Model 153,7278.29,8,0.15,930.51,First Class,Card,Online,Alice,Bank Transfer,4366.974,909.78625
ORD-101662,2023-03-03,2023-03-04,CUST-2063,Customer 513,Consumer,West,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 592,7938.09,2,0.2,-488.07,Same Day,UPI,Online,Bob,Credit Card,4762.854,3969.045
ORD-101663,2024-10-08,2024-10-09,CUST-7641,Customer 1293,Home Office,East,Maharashtra,Pune,Technology,Phones,Phones Model 533,13810.06,1,0.0,1910.3,First Class,UPI,Retail,Alice,Credit Card,8286.036,13810.06
ORD-101664,2023-12-05,2023-12-12,CUST-4242,Customer 501,Home Office,North,Delhi,New Delhi,Office Supplies,Storage,Storage Model 481,13788.31,3,0.0,3792.46,First Class,UPI,Online,David,PayPal,8272.985999999999,4596.1033333333335
ORD-101665,2024-12-24,2024-12-30,CUST-9228,Customer 885,Corporate,East,Karnataka,Bengaluru,Office Supplies,Binders,Binders Model 812,1509.29,1,0.05,-163.36,Standard Class,Net Banking,Retail,Bob,Credit Card,905.574,1509.29
ORD-101666,2023-05-22,2023-05-24,CUST-1600,Customer 212,Corporate,North,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 362,19748.88,7,0.0,491.19,First Class,UPI,Online,Eve,Credit Card,11849.328,2821.2685714285717
ORD-101667,2023-01-20,2023-01-21,CUST-3238,Customer 570,Consumer,North,Delhi,New Delhi,Furniture,Chairs,Chairs Model 427,21250.35,3,0.2,-3595.59,Second Class,UPI,Retail,David,Bank Transfer,12750.21,7083.45
ORD-101668,2023-07-08,2023-07-14,CUST-1759,Customer 1742,Consumer,North,Karnataka,Bengaluru,Office Supplies,Paper,Paper Model 876,3667.99,2,0.0,1204.88,Second Class,Net Banking,Online,Bob,Credit Card,2200.794,1833.995
ORD-101669,2024-07-01,2024-07-04,CUST-9470,Customer 776,Consumer,South,Karnataka,Bengaluru,Technology,Phones,Phones Model 262,4972.59,3,0.3,-298.41,Second Class,Net Banking,Retail,David,Bank Transfer,2983.554,1657.53
ORD-101670,2023-12-10,2023-12-17,CUST-5881,Customer 1249,Corporate,West,Delhi,New Delhi,Office Supplies,Binders,Binders Model 912,5571.14,9,0.05,54.88,Standard Class,UPI,Online,Bob,Credit Card,3342.684,619.0155555555556
ORD-101671,2023-09-28,2023-10-03,CUST-6842,Customer 507,Corporate,West,Gujarat,Surat,Office Supplies,Binders,Binders Model 751,6837.04,1,0.3,966.25,Same Day,UPI,Online,Eve,PayPal,4102.224,6837.04
ORD-101672,2023-10-11,2023-10-17,CUST-2509,Customer 686,Home Office,South,Gujarat,Surat,Furniture,Bookcases,Bookcases Model 492,11903.06,6,0.05,150.23,Same Day,Net Banking,Retail,Eve,Bank Transfer,7141.835999999999,1983.8433333333332
ORD-101673,2023-12-07,2023-12-12,CUST-9370,Customer 125,Home Office,West,Maharashtra,Pune,Office Supplies,Paper,Paper Model 526,24018.94,4,0.1,6239.77,First Class,Card,Retail,Eve,Bank Transfer,14411.364,6004.735
ORD-101674,2023-09-30,2023-10-04,CUST-8234,Customer 1593,Corporate,West,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 544,21255.1,6,0.3,-3664.6,First Class,UPI,Retail,David,Credit Card,12753.06,3542.5166666666664
ORD-101675,2023-12-13,2023-12-15,CUST-5093,Customer 316,Corporate,South,Gujarat,Surat,Furniture,Bookcases,Bookcases Model 998,22041.26,9,0.2,5477.79,Same Day,Cash,Online,Eve,PayPal,13224.756,2449.0288888888886
ORD-101676,2024-08-29,2024-08-31,CUST-7854,Customer 403,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Paper,Paper Model 431,2228.55,8,0.3,478.86,First Class,UPI,Retail,Eve,Bank Transfer,1337.13,278.56875
ORD-101677,2024-11-06,2024-11-09,CUST-2659,Customer 806,Home Office,South,Delhi,New Delhi,Technology,Laptops,Laptops Model 403,10843.31,10,0.3,-2663.4,Same Day,UPI,Retail,Bob,Credit Card,6505.986,1084.331
ORD-101678,2024-09-22,2024-09-27,CUST-7449,Customer 1601,Home Office,South,Gujarat,Ahmedabad,Office Supplies,Binders,Binders Model 811,8991.22,9,0.05,-1476.21,Same Day,Card,Retail,Charlie,Credit Card,5394.731999999999,999.0244444444444
ORD-101679,2023-01-30,2023-02-01,CUST-1066,Customer 196,Corporate,West,Maharashtra,Pune,Furniture,Tables,Tables Model 934,3443.81,8,0.0,620.31,Same Day,Card,Retail,Bob,Credit Card,2066.286,430.47625
ORD-101680,2024-07-23,2024-07-25,CUST-4218,Customer 1213,Corporate,West,Delhi,New Delhi,Technology,Phones,Phones Model 506,3122.05,5,0.0,59.4,Second Class,Net Banking,Online,David,PayPal,1873.23,624.4100000000001
ORD-101681,2024-10-19,2024-10-22,CUST-4133,Customer 1225,Consumer,West,Karnataka,Bengaluru,Office Supplies,Storage,Storage Model 242,7554.14,4,0.15,2073.15,First Class,Card,Retail,Alice,Credit Card,4532.484,1888.535
ORD-101682,2023-08-09,2023-08-13,CUST-7776,Customer 1439,Corporate,East,Gujarat,Surat,Technology,Laptops,Laptops Model 680,2182.11,2,0.3,-349.49,Same Day,Card,Online,Charlie,PayPal,1309.266,1091.055
ORD-101683,2024-09-27,2024-10-01,CUST-2817,Customer 68,Consumer,West,Delhi,New Delhi,Office Supplies,Storage,Storage Model 210,22247.37,4,0.05,-650.73,Second Class,Net Banking,Retail,Charlie,PayPal,13348.421999999999,5561.8425
ORD-101684,2024-08-07,2024-08-08,CUST-2332,Customer 399,Consumer,South,Maharashtra,Pune,Technology,Phones,Phones Model 378,14278.62,10,0.1,-2875.17,First Class,UPI,Retail,Bob,PayPal,8567.172,1427.862
ORD-101685,2024-05-02,2024-05-08,CUST-5611,Customer 94,Home Office,East,Delhi,New Delhi,Technology,Phones,Phones Model 190,23933.54,9,0.1,5193.85,Standard Class,Card,Retail,Eve,Bank Transfer,14360.124,2659.282222222222
ORD-101686,2024-03-20,2024-03-24,CUST-1170,Customer 580,Home Office,North,Gujarat,Ahmedabad,Furniture,Chairs,Chairs Model 890,24850.59,2,0.2,-4546.39,Standard Class,Card,Online,Eve,Bank Transfer,14910.354,12425.295
